,doc_freq,mean_tfidf_in_corpus,sticky_score
의지,78,0.002307028177184888,23.586131058126515
평균,153,0.005496497978204901,23.551150252536004
실시,59,0.0015087354084622078,23.517824877421223
목소리,82,0.0024926678773685073,23.477754793502307
기록,110,0.00368672905609528,23.470526818046068
자녀,93,0.0029703322242046466,23.423732511107467
신경,76,0.0022500371773599977,23.384347886670863
사태,161,0.005889036631593921,23.370466526718022
허용,162,0.0059328602198238,23.36697912021617
나머지,87,0.0027300875452640205,23.323849358565663
자유,215,0.008220952899749931,23.316462228738935
전문,154,0.00560685834178415,23.309111840047876
계획,202,0.00769065076170197,23.24336871183171
예전,98,0.0032178609208042136,23.23452618283926
본인,221,0.008525686573004256,23.20042742392058
현상,132,0.004691110281754471,23.19406819846525
실질,79,0.0024071412741309174,23.186593582078885
생활,141,0.005087234135630437,23.163229285807166
질문,203,0.007766740933980999,23.155697371316894
결론,89,0.002844669279555808,23.148935195352504
이익,105,0.0035368819217278832,23.143648393655017
세상,128,0.004539816207358381,23.10545967752165
부담,95,0.0031179845285743283,23.06953786271013
주변,105,0.0035557922049176452,23.04758322529727
범위,140,0.005075236475245341,23.044370465323535
시행,105,0.0035565953874616904,23.043520670921712
최소,89,0.0028697601932322196,22.998841157044076
정상,190,0.007280315314923049,22.94598608552695
위기,77,0.0023634229130819304,22.89334466400608
요즘,140,0.005118274034459774,22.882270263064736
능력,124,0.004420420003622116,22.87645605269312
가치,78,0.002409850979062835,22.874899952794287
치열,100,0.003374813850469976,22.858115434844667
규모,180,0.006881527073779225,22.838213751600964
일반,262,0.010473730333106997,22.834770592787013
보장,81,0.002548825459820846,22.824453024547758
기존,178,0.0068216765481740865,22.757269353148182
지적,82,0.002603361205567652,22.75653072839313
소개,54,0.0013742258385772562,22.744255884418834
목표,164,0.006223235048314745,22.704508285143355
느낌,98,0.003320238747837592,22.683931541758408
나이,74,0.0022626023464759814,22.68128081251742
발전,86,0.0028007099537186654,22.627351480966457
얘기,209,0.008237338464095304,22.625564800116834
반대,217,0.008629555698934345,22.534788393613457
조치,112,0.003976858919088792,22.50415409012759
선택,336,0.013938095876562492,22.492826580874727
가족,94,0.0031809339840992955,22.48301464636748
사회,243,0.009852744810967033,22.390649023133854
바탕,59,0.0016380080699690887,22.365359936405103
표현,166,0.006439604695286025,22.31301349992198
적극,78,0.0024957214665967055,22.31299053580996
변화,238,0.009709233997977402,22.223811716594284
모습,84,0.002780142051364219,22.221387148582195
체계,99,0.003456718726694766,22.21365225653837
영향,273,0.011291618904013619,22.210255795585763
무시,92,0.0031495086850845825,22.171299539797133
행복,110,0.003974196996732451,22.114122153235787
공개,140,0.005337775978368789,22.089767842509488
도움,209,0.008465100712978207,22.08111739512995
언급,85,0.0028501162508116347,22.077255454840184
희망,127,0.004753732355852755,22.072629059781395
고생,106,0.003818686289572843,21.99769680574007
분야,116,0.0042774467090501474,21.980326168159085
걱정,226,0.009293814957359548,21.954931280207404
해결,236,0.009750569316664064,21.952325783731755
세부,47,0.0011431992774137752,21.929831955111275
국가,197,0.008000452110960121,21.887789365614996
절대,63,0.0018832689702690873,21.850198732628257
조정,119,0.004448080531983614,21.84255524517234
사용,85,0.00289753122144216,21.808677126786016
구성,85,0.0028981512350176415,21.80520838607621
도입,104,0.0037705116198381364,21.80059672583477
사고,87,0.0029944309014570186,21.78032419293213
고민,197,0.00805241209404731,21.76215553968686
이름,71,0.0022723472316385674,21.6969639754422
마련,63,0.0019073504903644833,21.669214017640485
압박,62,0.0018619867219442253,21.66327311186186
덕분,67,0.0020990990275528373,21.619186545615378
검토,99,0.003580465473589359,21.61352390293673
인식,61,0.0018226379523820925,21.61098980070066
확대,214,0.008903783899340018,21.607902815232148
행정,61,0.001825915312959178,21.585926414802362
발표,293,0.01258025830389731,21.575436449239987
필수,256,0.010870548894965651,21.565978310284425
개선,117,0.004425880208115117,21.563321620151346
인간,90,0.0031813421702983147,21.524189203960557
추진,149,0.0059364435824141555,21.480748488715037
안정,122,0.004681317971956581,21.473890495515533
정리,201,0.008365711294617289,21.461263717953788
미래,196,0.008136408075677498,21.452631972709458
비난,143,0.005670664974280144,21.437143156096166
해외,82,0.002826637664204619,21.428733837815294
수치,62,0.0018953210932555246,21.413859811412717
선호,62,0.0018963241634899922,21.406443650731305
실력,97,0.0035329422597731946,21.398904826300033
요구,123,0.004749284192720086,21.393967644832422
방문,69,0.002228239700830808,21.373877529057836
진심,73,0.002415764013959713,21.371499817218048
전망,140,0.005569122275337807,21.31182738454974
서울,314,0.01374076295057855,21.3014754428078
기억,68,0.002195660415551119,21.27885668611407
단체,114,0.004372243230704545,21.22018588965664
구체,73,0.0024447456138640944,21.1916954640123
전환,71,0.0023513294351687627,21.185622414474647
사진,83,0.002918138264323204,21.183530136177296
우려,129,0.005091245016238015,21.177936473760678
대한민국,144,0.0058048294296780606,21.16144151563439
조심,73,0.0024527739244940196,21.142421020425672
동의,90,0.0032588034558422778,21.13269629208573
실패,104,0.003921290128400318,21.132669947627235
구분,49,0.0013213528884119478,21.10838048131545
지원,417,0.018764827768025735,21.09808417731804
시장,113,0.004358354207804177,21.088564812572695
최대,141,0.005687334986039976,21.0846324125144
회원,181,0.007585314903183946,21.082511479325518
현장,110,0.004218261059231319,21.079819263814997
최선,79,0.002750798653047686,21.06218096666135
근거,112,0.004318250549731206,21.0595568886202
시스템,147,0.005984864819146691,21.045503929732217
위주,76,0.0026115804661479215,21.043418722734675
조사,122,0.0048018580966081035,21.027746278614423
머리,90,0.003280969036262524,21.02327749573587
우리나라,119,0.004662961477901967,21.013739977635787
일정,100,0.003770190654101726,20.96352268729833
건강,166,0.0069215764455175955,20.95542486292999
책임,138,0.005586976256815388,20.950432280246144
소리,123,0.004875241661834404,20.93530906124399
기관,85,0.0030617279976096748,20.927053719506198
입학,279,0.012344661193795157,20.90723742988141
언론,84,0.003021724166674575,20.886564199517615
체크,65,0.0021146884383427054,20.868860974931366
영역,92,0.003409056499864052,20.866142224041972
강화,99,0.0037508445590443114,20.838400155932487
투자,121,0.004814499974037985,20.810043948795368
과학,175,0.0074106265501452575,20.80701110156623
판단,146,0.006019567314592482,20.799002767092343
