,doc_freq,mean_tfidf_in_corpus,sticky_score
입장,551,0.0076963406686454735,63.35998335329966
행복,366,0.004782621948228362,63.293088027677896
요구,422,0.00566894027948028,63.27841940622192
목적,314,0.003977565452918795,63.08304792172517
기록,425,0.005743603107304141,63.02268879668695
변화,626,0.00894031316788781,62.97588309614767
포스팅,592,0.008436158171030744,62.73739685897336
방안,326,0.004204749281144341,62.6351015948119
지적,283,0.0035189082583242555,62.625745826702115
출신,313,0.00400636560682864,62.52040393795265
도입,285,0.00357602406864543,62.281140947836874
일반,619,0.008956376936593386,62.171209862991915
의견,549,0.007851416382226908,62.023971790815054
본격,187,0.002016568086555899,61.99097604771892
조정,361,0.004834763673733698,61.870543553479365
인사,241,0.002901927568096387,61.764344876749064
전환,228,0.002693646908048479,61.72761113228951
실시,246,0.0029891979508004964,61.666531226066674
서울,898,0.013569848069062463,61.63413617927893
의지,199,0.0022337536385156017,61.53839229736359
장기,269,0.0033845658578444886,61.35157019451043
말씀,522,0.007512262639481563,61.32329582722935
회복,177,0.001889902045487684,61.247750689809436
바탕,168,0.0017441004896764276,61.22224773911608
가족,325,0.004324805945713773,61.03508809773815
비판,281,0.0036090113639276828,60.96752162497141
주장,436,0.0061521921344150155,60.9603310154448
목소리,255,0.00318447506390863,60.93954345657155
과거,212,0.0024791851974088923,60.93380719080032
당시,211,0.0024675681252065707,60.849561531665735
이름,203,0.0023423329328059574,60.736020043813326
나머지,201,0.0023127346429107688,60.674947336979955
이야기,483,0.006963222371014879,60.65383804401329
비중,217,0.002579829828663646,60.61740652097039
분야,369,0.005093308616307919,60.55823251959063
대책,427,0.006067392281393652,60.41832446801692
범위,294,0.0038678359661904055,60.396447629291416
정상,391,0.005476928933411113,60.368116436021715
피해,381,0.0053118481313365,60.36266907444195
현상,294,0.0038722560694812017,60.34165606392383
해소,168,0.001786587995771673,60.288783363353566
시스템,474,0.006876295273704752,60.18057773715813
머리,239,0.00297618080586456,60.10793061711213
소개,199,0.0023114734577107145,60.0940948316018
자료,497,0.007273417900481024,60.071908125311055
능력,420,0.00599468938545872,60.045554113259016
건강,618,0.009307573702928252,59.95591375926169
사태,545,0.00810630206117282,59.84866264471446
최선,270,0.003512175395959441,59.83809943243327
최종,338,0.004652831414730679,59.79304444127024
구성,245,0.003098534390753346,59.77746595288831
이익,279,0.0036677592440081085,59.771720308442575
대형,208,0.0024805113668442597,59.761333343551534
제도,382,0.005395288139061111,59.731476001342635
고민,484,0.0071084411296175,59.690881670473665
걱정,563,0.00845853304319477,59.522972265246516
공유,417,0.0060086120479564365,59.498228343454734
제출,267,0.003494205899631573,59.40982811265682
인기,269,0.0035289791500342266,59.3952833715225
위치,204,0.0024355829921604484,59.37856848910399
발전,219,0.002694280460283736,59.280826768409426
정치,630,0.009630417791697203,59.26389840407365
연속,173,0.001919248025858263,59.26183677015172
일정,366,0.005178628304968346,59.23644892276378
단계,296,0.003998473201212994,59.218082819403506
동일,173,0.0019233795836293682,59.17808312296584
조치,275,0.0036559528407567976,59.06417212664473
특정,183,0.0020989497918716985,59.05226360233218
안정,386,0.005540748530344247,59.01465225413343
자격,271,0.003594648161663835,58.981665290746484
기초,189,0.002206345097639449,58.945620089099
절차,198,0.002359911479181147,58.930123971080064
유익,202,0.0024283571588022833,58.920348914454955
구분,166,0.001819464088130433,58.87643708562837
이용,501,0.007516304149759838,58.828335765125104
덕분,165,0.0018102295127151735,58.71406561401496
역사,207,0.0025276308561750153,58.67960918803409
심화,218,0.002717899815979127,58.635253984806106
사업,283,0.0038268978144886676,58.62978891961054
주변,284,0.0038465455692573295,58.59843798879607
보장,245,0.0031842186216806305,58.55334583392143
인식,200,0.002418578188012861,58.50385423428191
선택,750,0.01183767488943733,58.421794169058614
제한,423,0.0062525399259293355,58.324394532140005
반영,431,0.006398773425482657,58.25289885422919
국내,276,0.0037386601114215447,58.244312423834735
단순,175,0.0020053264057387295,58.22994789046344
이웃,218,0.0027481099918867224,58.16264743347706
시대,334,0.0047456604588076365,58.13082802134693
인상,251,0.003318372680446934,58.12374673832517
산업,230,0.0029648991479588644,58.00904169741728
배경,151,0.0016039167434782524,57.98956528782778
기관,381,0.005573246359781542,57.96222736015973
확정,302,0.004223854057921906,57.811722274672086
자유,431,0.00646484788505398,57.737278325917735
희망,328,0.004683335424892089,57.7125887315067
완화,158,0.0017384483308642022,57.696907485611824
