,doc_freq,mean_tfidf_in_corpus,sticky_score
방향,302,0.004632217196428373,53.62009124781462
마무리,267,0.003984609557816198,53.56487742983326
시스템,360,0.005740518759803293,53.40835220974977
사용,284,0.004319204402456966,53.3914432520809
입장,576,0.009788768745265365,53.38885405739897
방안,280,0.0042484339095640285,53.34924757074034
안정,244,0.003588562661110792,53.175693135447524
마련,248,0.003670222376445321,53.10239641923903
성공,254,0.0037879618293142755,53.04971281201244
대표,501,0.008449065534105677,53.02111602376753
일반,464,0.007764713358816794,52.93955215697303
일정,300,0.00466812486551296,52.92755666434146
목표,356,0.005732545215981811,52.877476285628525
원인,183,0.0024609601900192693,52.87549984762498
구조,265,0.004027982854286511,52.70503255079307
존재,198,0.002756781366640867,52.704690711624266
시점,175,0.0023326582722611156,52.510634365541286
서울,803,0.014349475184877008,52.31449221085759
분위기,215,0.0031131412611875063,52.27148457768438
당시,195,0.0027378445949075977,52.16910308835901
분야,363,0.0059860885839395795,51.96040611831146
추진,426,0.007200846531053485,51.945856855984324
전망,396,0.00663375908535655,51.874835919255894
목적,252,0.0038617670497737397,51.833005863933316
컨트롤러,181,0.002492283196273686,51.828557372761026
지난해,277,0.004349150916424376,51.78391941597337
정리,380,0.006344337767012076,51.7405397266467
세계,358,0.005924549312898951,51.700115606530915
정성,231,0.0034686460515547606,51.69351014489702
계획,672,0.012004726564682567,51.673520135746344
지적,231,0.0034749630060029943,51.62053846928392
언급,201,0.0028965889841302086,51.58357753887326
발전,234,0.003540025396348873,51.54156190143447
이제,306,0.004950067981512722,51.42798383997686
판단,400,0.006782237790601466,51.39909763269842
조치,262,0.004097948567104685,51.393221518670515
조건,241,0.0036983937811571094,51.294125444855126
대응,275,0.004375154857970241,51.16131669997042
과거,176,0.0024409837603632033,51.14816350700325
장기,227,0.003439402649106457,51.133005483449345
위험,187,0.002657494847992522,51.12789156836082
방문,342,0.005712284645093063,50.95135532579285
규모,530,0.009414543141052946,50.890374433305695
확보,237,0.0036631090653494684,50.82445996408159
고민,329,0.0054806296899881,50.76667171837805
유리,261,0.004143848721289401,50.74021693518536
기관,289,0.004707852584986215,50.63200138703266
제시,279,0.004513387065250897,50.604101743272686
본인,347,0.0058755202482758465,50.46890816546081
나머지,144,0.0018582259614549827,50.3809012800012
결론,224,0.0034469460261567484,50.37164802146045
현장,365,0.0062472510912215526,50.36392356297922
소개,194,0.002862027367632924,50.23268390739152
유익,178,0.002550335185250782,50.13611129998892
해결,559,0.010152059600173095,50.125270133180024
정확,195,0.0028911169609361852,50.11414510477318
참여,359,0.006166728531417571,50.092590842001684
개선,301,0.005018883496933016,50.0092750014812
종합,457,0.008148768032867374,49.95208080019148
이야기,420,0.007411491753551788,49.93169015741509
작성,269,0.00439511639632607,49.859906671000054
특별,194,0.002898032978433136,49.768691304910604
시대,279,0.00461240110783442,49.7113436191402
공식,167,0.0023611965612731064,49.68468727004353
대책,385,0.006749297546412213,49.681922483186646
능력,264,0.004314380981469406,49.676528822554424
제도,323,0.005502534161234751,49.672941654898786
최소,211,0.0032513301321105627,49.63152553275122
선택,540,0.009896489585168174,49.557244631796316
감소,257,0.00418905207534001,49.52735032692078
확대,645,0.01202685700610547,49.513094347907504
이름,156,0.0021553705429654332,49.439518394372286
감사,1051,0.020273536181022643,49.40410428509574
문의,199,0.0030335769038108717,49.33586361325784
주장,429,0.007697475702954261,49.32465633152411
안전,182,0.0026982608033511517,49.21232159589233
배경,156,0.0021716260087600373,49.186127106136624
분석,494,0.009044350301283916,49.181876894203356
차지,149,0.0020317002322548104,49.14733930972525
행복,437,0.007892917450572325,49.140229000087686
비용,202,0.003111819797561562,49.126666523613785
가치,186,0.0028086653437165866,48.8360050606328
주도,155,0.0021747864410040446,48.82218154836908
의견,513,0.009513603324198977,48.79392765553907
공개,354,0.0062769996973075755,48.646422251601415
해외,222,0.0035719676916491417,48.55677357595739
말씀,368,0.006588272663082947,48.4958852085436
구체,208,0.003298715648652568,48.38654542437521
향후,189,0.0029089412165115795,48.35068872400889
성장,223,0.003617568474166091,48.29381551082957
전쟁,168,0.0024808615484321213,48.26391330493221
오후,264,0.004473747354397643,48.23021285187756
회사,182,0.0027828387441039904,48.11201648065726
기술,256,0.004331280178385365,48.01848551083509
불안,200,0.0031651874203751955,48.01704696927761
요청,212,0.003416886543407529,47.9976105151315
증가,549,0.010447268338054639,47.95903998991061
부동산,351,0.00632210345346002,47.93704462535788
최선,184,0.00284804366084999,47.81650527306035
회복,167,0.002492545947420847,47.8161211088218
부족,506,0.009631194269581374,47.59578154335852
현상,230,0.0038439487043415224,47.481923124796126
활동,317,0.00567643762446296,47.48041063672768
보장,190,0.003006061473485946,47.428128913525654
정상,307,0.005480605437609121,47.37211715102671
의무,172,0.002631193526539921,47.36734595467699
고생,177,0.0027385256620753454,47.34486693391936
국제,172,0.0026343145239078156,47.32666885832878
혁신,114,0.0014104516333001648,47.29404167463916
반발,285,0.005042393045924131,47.16674301620373
산업,216,0.003582297564589946,47.137925234091405
교육,804,0.016075039595997674,47.08627441124381
의지,165,0.002506779204806895,47.051721925870694
인정,301,0.00540116054038744,47.02272316103816
지원,771,0.015419736381831205,46.955686867977256
그동안,132,0.0018127511193085225,46.929143177250054
속도,198,0.0032192784863766407,46.92745469143825
방침,206,0.003390533270056039,46.91912971140535
상당,124,0.0016434765060019388,46.90792587657258
변화,474,0.009145682194681995,46.719381792626415
변경,291,0.00523180437531559,46.69594590495522
위기,211,0.0035247230510575384,46.63268836988468
비판,265,0.0046850675472529125,46.61334237410265
이용,361,0.00675082760525808,46.57567144895616
대한민국,340,0.006302542578387481,46.55912599623315
흐름,124,0.0016636504956282067,46.55265403757685
대형,189,0.0030602416207873868,46.54895389288383
논란,212,0.0035569043478182027,46.52281106174708
사태,405,0.007707048915583963,46.514037525978175
동일,141,0.002034699836602147,46.46258529406092
파악,185,0.002983522423540486,46.44131005934572
평균,296,0.005383666364974322,46.36833804850493
인식,138,0.001977204792278386,46.35220269627196
글로벌,160,0.0024539195365788874,46.32418280319299
소재,153,0.002304898697293152,46.294913706527005
차원,110,0.0013764432111807094,46.287661948945846
절반,156,0.002371964353342446,46.26383426781059
정치,455,0.008835827017124638,46.25945527588311
행동,315,0.005818145042323101,46.20024919456277
