,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf
다중,2.1023781418220314e-05,0.0003554426599688478,0.00031397574372592696,0.0002339696330555187
서점,9.186160758838612e-05,0.00031016994141114257,5.781116136342662e-05,0.0003549402988215667
요양원,0.000296659302372219,0.0003549010018469285,0.00026158521010264513,0.00026843063751389443
펜싱,0.0,1.9302950278757484e-05,0.00035484638095034735,0.0
도쿄,0.0003548448608206711,0.00022292675168549187,0.00021978243624273648,0.00023970705500977844
보석,0.00010830481497207316,0.00035482457867206285,6.834421030765047e-05,2.73317228443094e-05
가해자,0.00019563917201467822,0.0002394929933871377,0.00035475971643915074,0.0002141409611250934
서천,0.00035464104569483273,0.0,2.1758555034118215e-05,0.0
입금,0.00018975225217784844,0.00029961164720421446,0.0002306900371038545,0.00035462323779970125
윤통이,2.2468789162297832e-05,0.00024912107906921926,6.51852881269645e-05,0.0003545209338847865
딜레마,0.000252371496270764,0.00026936930834244526,0.00017447865766658934,0.0003543518065837944
주동자,0.0003542088645920233,4.20098896187739e-05,0.00010558926356038221,0.00020033976310967767
음성,0.0003313676993998707,0.0003541886609278822,0.0002774867254741829,0.00017712158657508167
신성,0.00035405272273678843,0.00022047669395475596,0.00013024191831975744,2.1742209687906642e-05
낙관,0.0002997819187005673,0.0003523115819448674,0.00035402664282668274,7.542444772096268e-05
일봉,0.0003539977309209867,0.0001057739813878012,3.005820682611551e-05,3.652578338336742e-05
호랑이,0.00011835519812111487,1.6718178855257974e-05,9.689960183560771e-05,0.00035393367490133573
송치,0.00011403400929900833,0.00013132462444991616,0.00034572338209876385,0.00035388096164736384
황교안,5.226977434524642e-05,3.273442513139518e-05,2.4613563782327155e-05,0.00035385172768270627
촉박,0.0001900731437239229,0.0003535295061114264,5.144129108786764e-05,0.00029627860408835033
문화일보,0.00026912258815070577,0.00035045610184691243,0.000317608668334149,0.00035340971819502315
긴급회의,0.0003532584380908686,0.00010686643060616759,1.98654388841624e-05,0.0003265552666794872
거주지,0.00035322757807055893,0.0003114068236248061,0.00026745733304060114,0.0001658269536922331
박평재,0.0,0.0,0.00035313464873082303,0.0
원광대학교,0.0003531236903629312,0.0001451677091022472,0.00019908748507382944,0.00015148348266032843
주먹구구식,0.0003279918258940577,0.0003530392163123777,0.00023667905597419403,3.959993014033236e-05
가전,0.00035296747961684655,0.00023326432161646781,0.0002713493924083403,6.124738080507845e-05
도청,0.0001270834317072857,0.0003527539671654641,0.00014443589080694773,0.0001797646300114407
이투데이,0.00035261278769034327,0.00014436951860004535,0.00024142015226553748,0.00023301065033367837
걷기,0.0003526073281589133,7.47428782649077e-05,6.421326528041748e-05,0.0
집무실,7.238765159294515e-05,0.00023923642973696366,8.887616541119648e-05,0.00035244477075638524
국산,0.0003524095618006905,0.00021004612221377716,0.00032400315440031166,0.00030398382192494734
구원,0.00013609425188901007,0.00011628847511748417,0.00024259535060190582,0.0003522431135726681
확통,5.74720250176747e-05,0.00035223514474243153,0.00021101752546054373,0.00021238122049860466
오프,0.00026499402499761146,9.531132023400077e-05,0.00013594090133417475,0.00035209344523430336
패션,0.00020062663122704866,7.749775575599798e-05,0.00035207683089996016,4.7350588908540015e-05
웨이,0.00014573677185057848,0.0003518579199225264,0.00016837016585905784,6.437222815238403e-05
팔레스타인,0.00020313380719974182,0.00035178677275692224,0.00014500373761225252,0.00020098537558043583
화살,0.0003517128941314138,0.0001214914551064664,0.00017662147138767725,0.0001683163751966548
뤼튼,0.0,0.00035167682670697814,0.0,0.0
대목,0.00035156595195141155,0.00034640668072188257,0.00030158074738492876,0.00013829662232408624
신성델타테크,0.00035152177922250633,1.047740511967795e-05,9.936667199893381e-06,1.8499640550215128e-05
앨범,9.261553258736992e-05,0.0003514755874593304,0.000130911721502958,5.498239734422512e-05
호법,0.0001808122397928386,8.710154132756965e-05,0.00035143337495303374,3.0374534752838877e-05
트럭,0.0002748805323616715,0.00023114323194665625,0.0003514130538384374,0.00018060133208777163
쇄도,0.00035140851878532464,0.0001006090441494576,0.00010267497486152712,4.350818440180575e-05
초월,0.0002442335735879633,0.0003513543686683959,0.00023096498044438893,0.0003435504918177273
에세이,0.00021843979396279852,0.0002169426118006134,0.0003411601627352064,0.00035134651065559154
독보,0.00022643774555420573,0.0002012683011194723,0.0001326489866482139,0.0003511766433979076
조각,0.0002714823832682952,0.0003511651105620047,0.00017214800643920107,0.0001393546066200586
아주의,0.0,0.0,0.0,0.0003511371650069113
이용법,0.00024238058867860998,0.0003511333446466015,0.0,0.0
명동,0.0003511216195679375,0.00026046648220945617,5.761484210780117e-05,0.0001114873341801592
lg스탠바이미,0.0003510401107706337,8.020712355860473e-05,0.0,0.0
문신,0.0003431642414974037,0.0003509543811292991,8.693207412398829e-05,1.3296788299905681e-05
순매도,0.00013626680582711338,0.0003508052277931494,0.0001260544127151321,2.2455781474534495e-05
쓰나미,0.0003507528802779999,0.00013072801784257126,7.814138659610166e-05,0.00017240927540128895
기상청,3.450350718375817e-05,0.0001352935831243302,0.00035073990612008904,3.167842604449441e-05
교포,0.000350438941676358,0.00027337151641165883,5.341181772358886e-05,0.00024268011832565938
좌빨,0.0001846394963234501,0.00020290386570686304,0.00034705043620766017,0.00035042989425336036
은근,0.0001555682374008349,0.0002222478835878163,0.00035034061714391533,0.0002707398729389895
분량,0.00031737963965969686,0.0003502224261282805,0.0002361075747836167,0.00026342066154670375
피로도,0.000274649676346606,0.00015029618890769782,0.00035021453012787487,0.0
스토어,0.0003500730804490665,0.00018204682564901405,0.0002241523886491105,2.0401543052262382e-05
드림,0.0003500453861928278,0.000191775358540212,0.00024207072655707068,8.027185543742717e-05
의치수,0.00035001501446514145,0.00021520976654480957,2.3153658429084197e-05,0.0
의사소통,7.18467414072123e-05,0.00034997768697565736,0.00016168728234374838,0.00022732630895012826
성령,0.00034985825771848965,4.92086942459436e-05,6.4932471709355e-05,8.792448445383865e-05
롯데,0.0003497644114106364,0.0002391477077555299,0.0003147172236111193,0.0002613642556736836
가담,0.00033421185448219887,0.000349732082649339,5.5634498220835e-05,0.0001942119386300136
워라밸,0.00034970128032842237,0.00011542720147937766,0.0001798563297061205,0.00034499521796657194
주축,0.0003497008727859659,9.574314720940102e-05,9.433773583171135e-05,2.2811704158676313e-05
빈손,7.630556470187488e-05,5.0560314457262716e-05,0.0003495741488451968,5.7775889578000464e-05
함수,6.0123392572434704e-05,0.0003495580786437977,0.00024888122701520205,0.00034167247097507004
검정,0.0001966232649069098,0.00013338689040209566,0.00019141806040961007,0.00034952758263503487
관용,0.0001499635039468264,7.710915464470573e-05,5.468909170060027e-05,0.00034948846474399477
프리즘,1.3771876564595798e-05,0.000349358207916209,9.583130156095802e-05,3.185961718165169e-05
공언,0.00022268483117540418,0.00015820906118330224,6.355220474780271e-05,0.0003493092017292729
정립,0.0002626738110705061,0.00034928443997482475,0.00032590867880703903,0.00015184559305030237
공업,0.0003492813630786511,0.00014284826300311093,0.00015342751786930436,0.00012450195748310076
복불복,0.0,9.270755232162358e-05,0.00012885742251460828,0.0003491911558643375
천궁,7.451711917841631e-05,0.0,0.0003491755652610688,0.0
치아,0.0003490265563390232,0.00022062726226947446,0.00013847576983710391,0.0002572607374598885
행정실,4.8181863207951466e-05,8.444982665732528e-05,5.9536154244409116e-05,0.0003489810790650289
보급,0.0003489444162446904,0.00031954008941803466,0.000249559617477373,9.402422679960991e-05
이언주,0.0002651081221591402,2.8083428012131632e-05,0.0003488975365373752,8.912262461372236e-05
준법,0.0003486157345249528,6.151055963472638e-05,3.0862705172372444e-05,0.0
중공업,0.0001528043805624657,0.00034844779014278995,0.00011459931506906018,0.0
정희원,0.00034844584063888095,0.0,3.059380891923831e-05,0.0
남양주,0.00011657789121878965,0.0002860331767871393,0.00024783196668469893,0.00034839855518477574
주재원,0.000194433509588263,4.623028045862567e-05,2.6810698878703904e-05,0.0003483912744006065
소말리아,4.044482766139616e-06,0.0003483890210353226,1.8109659840099815e-05,0.0
날갯짓,0.0,0.0,1.8629720057599413e-05,0.00034830393499549623
윤곽,0.00034825743908379773,0.0003474961201945694,0.00023225338023916324,0.0003374600442722161
냉동,0.00019165177269287473,0.00034825472792717426,9.685407004713735e-05,2.4587453044070785e-05
오피니언,0.00020997191793387348,0.0002134085399988288,0.00018422639103461296,0.00034818369711794915
정근영,2.3841985505933625e-05,0.0003481777108845742,0.0,4.3099310838391026e-05
켄텍,0.000348134595486842,7.290897846843773e-05,0.0002435144575232238,1.5318499431336007e-05
베스트셀러,0.00017761761413778992,0.00034803819951694485,6.734001563278289e-05,1.2383277773095717e-05
이영훈,0.0,8.779122465283747e-06,0.0,0.00034803701998489356
환상,0.00027116971963875053,0.00034792250354191326,0.00020974998213190335,0.0002149430067197581
쓸모,0.00021860257701722204,0.0003137070695461397,0.00034769137684970093,0.0002676126256674953
무당,0.0001572121237266613,0.0001658134343609511,0.00034768000498768036,0.0003342469783073565
디바이스,0.0003476333038027847,0.00018276149668676928,0.00011727658215885802,0.0
내국인,0.00016008909300896428,0.0003475710976585261,5.850946605095748e-05,0.00018624698004896718
중원,0.00034740479462309855,0.00019518683337207865,0.00023609423571065608,7.821873965173027e-05
폐암,0.0002957877362443303,0.00033707728010268836,0.0003473738374371308,0.0001803786031509646
배현진,0.0003473381830386635,3.7582357162573626e-05,2.934780921377978e-05,7.978616488214568e-05
분기점,0.00034732177542440626,9.656133660968213e-05,0.00012216027202735004,0.0001996765617798853
역삼로,9.871827680053151e-05,0.00034731669584223433,1.3244116801098813e-05,0.0
용암,7.798200585713767e-06,0.00016780581547241318,0.00034729417249286656,0.0
서울시교육청,2.5975646722632035e-05,0.00024767902756141826,0.0003471827697293227,0.00028305653575293345
곳간,0.0003471682675603705,7.602687202232821e-05,0.00012850560625018184,8.025921583237596e-05
종근당,3.973506875209403e-06,1.1747317470360728e-05,5.61639989506416e-05,0.0003470692828427193
지목,0.0003178001640195386,0.00016629888114607787,0.0003470076582787317,0.00023871079435669815
노르웨이,0.0003469933959115686,9.236480825691247e-05,9.275515599424476e-05,0.0001002327074136163
대구경북,0.00010732775301804779,0.0003469813499502458,0.00019905413068953422,0.0002321249849216043
반론,0.00034690138378283455,0.0003004306706275366,0.0002794004681430303,3.9179861431412495e-05
증언,0.00026121498832936915,0.00034684938014277196,0.00031190403477099446,7.796003484156485e-05
수완,0.00025962959486009395,0.0003468423152759082,5.306181792893907e-05,0.000162259658690957
우선순위,0.0003465889094948193,0.00018420534747393664,0.00020971362505362603,0.00025512884086953137
길거리,0.0003409156053028027,0.00023194652441699552,0.00034641057932268543,0.00010081596252686458
꿀통,0.00013550882431837618,0.00034634103874003934,7.211341516641551e-05,4.8923639637066504e-05
위너스영수학원,6.236954622679402e-05,0.0003463377087844779,1.4848205280282262e-05,0.0
악질,0.00030287416949187503,0.000237676250486844,0.0002695344068287537,0.000346232051034005
알리익스프레스,0.000346219739375014,8.61184630944738e-05,2.0040787633623813e-05,0.0
휴머노이드,0.00034607643289433487,5.1850723593363945e-05,2.8342819453245217e-05,6.898403916762825e-05
우측,8.979271781784856e-05,0.0003460588421921064,5.1476969464614604e-05,0.00020636466499757567
검거,0.0002640103611912239,0.00034591558875126445,0.0002384270917479049,0.00016417726090779347
통첩,0.00034583133181362,8.631234238317044e-05,0.00011823649689695823,1.2466933577139185e-05
골절,0.00024081277857779463,0.0002151495293586567,0.0003457826216605993,8.752471736404593e-05
의룡인,0.0,0.0,0.00010305377978035466,0.00034576699084005736
서양,0.0001238879525746186,0.0003456688421368822,0.00014765841426079592,0.0
전기료,0.0003456262270822945,9.063005270344562e-05,7.87506908195346e-05,0.0
융자,0.0003454365311342156,7.926092680037246e-06,5.846486195227649e-05,9.914071354975805e-05
넷플릭스,0.0003420907449884779,0.0001090734467250984,0.00022065121493049353,0.000345356932826507
메디칼타임즈,0.0003215169726884056,0.0003339874685099658,0.0003453023198232909,0.000222014142217112
국외,0.0003452603745802949,0.0001068477182116666,0.00013063448910059582,0.0001298837022382795
자업자득,0.00029165438247266294,0.00034515502143641117,0.0002323677591283848,0.00025914118843167565
딸아이,6.597662703650759e-05,0.00020123935045291173,0.00015001544208768895,0.000345122018893363
편지,0.00030481513289436874,0.00023521312654112395,0.00034498190388110577,0.00021145082210789648
생리,0.00020729661751419203,0.00034493280506726903,0.00011228049688140804,0.0
전세기,0.0003449202454227631,0.0002130617028298621,0.0002220625211571336,8.391800013644921e-05
동반자,5.62456852749983e-05,0.00034489690362241276,0.00012041167240976511,4.019832331101321e-05
모도리,0.0001586705262463837,0.0003447632786633712,0.0,0.0
안세영,5.287107200850641e-06,0.0,0.0003447521885728743,0.0
지원서,0.00011688932651038246,0.00012238564915199645,0.00023783982843171626,0.0003446492439725682
절단,0.00034458618823251017,0.00014845371134066283,0.0003308519512949445,0.00011811299203205603
위정자,0.0003445692253006051,0.0001223593836381693,0.0001472295999418748,7.666488005372005e-05
패싱,0.00023560794594997114,0.00013673993301000983,0.00034455305309548487,0.0
강릉원주대,2.8443467245960996e-05,0.00012052564816233881,0.00034452649666448997,0.00015660139317998176
특집,0.00034442469584043906,0.00016272472286723503,0.0002166353174780287,0.00010076338188360935
기업체,9.10911308111856e-05,6.936877740938944e-05,0.00013932327461496847,0.0003443205249279429
다산동,0.0003442480377994297,2.7445688754884925e-05,2.748343080323053e-05,0.0
유비,0.0003442124601994264,7.331602672524341e-05,2.16993899958895e-05,2.83933173884742e-05
제의,0.00017550590015642716,0.00016002139089739203,0.00022231201986317844,0.0003441573642315536
장성희,6.587770511013091e-05,0.0,3.46688572484389e-05,0.00034414978076202467
한성,0.0,5.640890887213292e-05,9.336405189562793e-05,0.00034392956761357667
공모전,7.787202475682847e-05,0.00034376468116523054,9.917225853801476e-05,7.385403975694065e-05
다산,6.025839718760696e-05,6.257741585663913e-06,0.00034373644487224243,9.577398074082778e-06
고지,0.00031793006746799166,0.00029685958918540073,0.000343731992230407,0.00014476224418946324
울산의대,0.0,3.892959354128984e-05,0.0,0.000343713696000545
제네바,0.00023336584862669336,0.0003436108203480564,9.625531845351882e-05,9.006040372529714e-06
전공과목,9.927636926817241e-05,0.0,3.155296231823669e-05,0.0003435638883538684
한풀,1.4879363468813374e-05,5.088243102763839e-05,0.00034353556497612915,8.813532946301045e-06
소득자,0.00015391982437753594,8.333216746908238e-05,0.00013120284043748308,0.0003434758473421063
비염,5.467654454066422e-05,0.00013386145957038263,8.78258162272692e-05,0.00034344958011700056
유산소,9.95866136232016e-05,0.0003434488861585207,2.4768928524102533e-05,2.689641113890679e-05
사진전,7.118491328758592e-06,1.0417926868324926e-05,2.4353937000273766e-05,0.00034343306013867044
그만큼,0.00034336831895601675,1.7029322090335613e-05,0.00011800086421192532,6.500488875383697e-05
소극,9.899749296319526e-05,0.000166676156364681,0.0002870037406645297,0.0003433509233967201
경험담,0.00014640387078397086,7.637732749245463e-05,0.00012704773540939525,0.0003432993279829559
농산물,0.00020598451653854836,0.0003432849970604737,0.00014447223183008425,7.78264583597192e-05
정신력,2.9016272796199663e-05,2.710464155286665e-05,0.00022190547438272597,0.00034318405759256116
행패,6.471736674425627e-05,4.533272169360727e-05,4.740116018293492e-05,0.00034316211040226106
에몽,0.0,0.00015779623777560035,0.0,0.00034312401026328874
수의예과,0.0,0.0002249536259684083,0.00034304846279931893,0.0001243692035808606
양국,0.00012134015567051978,0.00034299700598180115,0.00011666559036390079,5.806045716006058e-05
우롱,0.00011318025371181959,6.98723475337397e-05,0.0003429921292522832,1.1671187764818781e-05
생물학,0.0002055961738279502,0.000274501627848877,0.0002853784636457257,0.0003429812340883274
성장기,5.672315686586351e-05,7.833505157095383e-06,0.00018500794165074335,0.0003429156915071564
주요국,0.000342856673214026,0.0002544863413625976,0.00014941994023923128,0.000103647827815849
스위스,0.00034285486470879385,0.0003210004347377192,0.00014631373380692464,4.197200247406433e-05
모래,0.00021017794826154782,4.744692946085637e-05,0.000342760089433059,0.0
뇌사,6.443548677728092e-05,3.773016949400637e-05,4.226215247270572e-05,0.00034274866092964405
점화,4.696928117658106e-05,0.00034266207941523674,0.00013439974586495918,2.9938107890245346e-05
경유,5.950577913374443e-05,0.0003426361764917024,0.0001656749933517733,8.192603227277643e-05
이시바,0.0,0.0,0.0003425853159753585,1.0222047323394137e-05
머릿속,0.0003288379236818913,0.00034238540876520187,0.0002304832040843324,0.0002115143843179851
역활,0.0001053722072361016,3.238430277272255e-05,0.00034205014407320193,0.0
후손,0.0001885338395264394,0.00019052428589080134,0.00034192033690360517,0.0
융전,0.0,5.614217789143507e-05,0.0,0.0003415769487664147
노고,0.0003414698690517242,0.0002190112975234545,0.00032278453879845166,7.634505410014533e-05
칼춤,0.0,7.394926399891545e-05,2.690995584403223e-05,0.0003413566762293688
궁리,0.00017546855901374076,0.00010846718909061189,8.771157770024904e-05,0.0003413419694688378
프로세스,0.00011950153428438391,0.0003413076890019115,8.695193768003697e-05,2.2891817776868817e-05
대항,0.000260087230767143,0.000341144103686244,0.00022850455367353934,6.840020412805498e-05
제압,9.071278906925244e-05,0.0001028399396989001,0.00034102947765401445,6.350348984813336e-05
시바이누,0.0,0.0,0.0,0.00034096428353080286
봉크,0.0,0.0,0.0,0.00034096428353080286
도지코,0.0,0.0,0.0,0.00034096428353080286
훈련병,1.2025242769362765e-05,0.0003408583154758802,8.823569528038552e-05,0.0
훠훠훠,0.0,0.0,2.597668840113189e-05,0.00034073164154956666
이면,0.0003406410396806942,0.00017543952711998172,0.00026832309708485334,5.145791531609344e-05
다큐,0.00034050578330722795,7.255171663345222e-05,0.00018540017389149008,0.00019585265280011843
김기현,7.229877534539254e-05,0.00034047689019177,0.000139731422919858,0.00019538287375165276
자칭,0.0003404366534208165,8.121635155132093e-05,0.00019110474956109553,0.0001604491202467371
간염,0.00010648230983370989,0.0,0.00034042426488532475,2.736380105160158e-05
변형,0.00010309324967010541,0.0003189208677574719,0.00027819963942994955,0.00034037488250074675
중요도,0.00013359902263238537,0.0003403018585795224,0.0001901052317838665,0.0001392925753901652
작수,0.0,0.0001366586657302534,0.00019192950964598784,0.00034026487815107985
피규어,0.0003401552599036827,6.31790972671739e-05,5.784056167391416e-05,0.0
향배,4.837327132263421e-05,4.4668934378534065e-05,4.170212299986061e-05,0.0003401103601317373
신장,0.000339640117986747,0.0003311550160031555,0.00023596353880359636,0.00034005543074406446
훈풍,0.000339945242292104,0.0001948035043602224,0.00016132560335817346,3.428224029458578e-05
혼인,0.0002626409775256394,0.0001721690252287041,0.0002621791572836473,0.00033985116408024506
누수,0.00033976442278011506,9.514088454488817e-05,0.00031396787542180033,4.2286546758437836e-05
작자,0.0003396352584633575,0.00019337722918392862,0.00032123286315308125,6.48677497888588e-05
딸래미,5.051178713598869e-05,8.265573187186593e-05,5.4872994598071646e-05,0.0003395752287190527
정봉주,0.0003394657890263482,6.795557004942756e-06,6.851042024685377e-05,0.0
밸런스,0.00016322002403046382,0.00012770528217033192,0.00020412171805808714,0.00033940380660270607
체대,0.0,0.0,0.00033934871123906255,0.00026573058302477493
스카,0.0002549569075495766,0.0003391996758430451,0.0001425726237574753,3.668549608397005e-05
용도,0.0003391546751987694,0.00018971939213318335,0.00031568214498502867,3.1825687719944266e-05
병립,0.00033912908888648126,0.0,0.0,0.0
권위자,0.0003389912006400116,0.00013772166327028406,0.0002290581154495478,0.0001007146850298791
즐거움,0.00021284477880229296,0.00033879011207828914,0.00017877189550044592,0.00014689999968269798
우원식,0.0,0.0003165044596466025,0.00033856770119122874,0.0
온몸,0.0001326146046874199,0.00025930917693731175,0.00033854134987977233,0.00024850139292837325
나이브,0.0,9.240969578727536e-05,0.00013158751804685459,0.00033845767060313294
시작점,0.00015300607521566255,0.00021110242363061855,9.823491175306749e-05,0.0003384334283365266
예보,0.00015324556657576557,0.0001439125225031464,0.00033843130354659556,0.0
각지,0.00033831816437398176,0.00011837180094433628,0.00024147458602284368,0.00015872796890467768
초저,5.0897436986820255e-05,0.0,0.0,0.0003381626626530002
추월,0.0003381053815401309,0.00022915223397651415,0.00019494216641993635,0.00026154697479115505
썸머스쿨,0.0,0.0003380407925208007,0.00010379353818491684,0.0
지정학,0.0003380356588732077,0.00021267573155180753,9.146447555381683e-05,3.6677867484837146e-05
우회,0.00011889140436941508,0.0003379663615071519,0.00010648746269804215,0.00020408946697788655
해피,0.00018764487704154008,6.371976356016158e-05,0.0003378842894235187,0.00017401665963824462
우석,0.0,4.335811242072522e-05,0.0003377413316148994,2.9445926016965036e-05
멘토스,0.0,0.00033761736040805596,4.6184559302084224e-05,0.0
뜀박질,0.00011752658973878088,0.0003375924179855514,0.00012999014722856183,0.00016938003532685053
활약,0.0002875965165181451,0.0002595240654618038,0.00033753952108011936,0.0001777858627953841
자진,0.00016034336164762615,0.0003117114071569948,0.00033738152555282873,0.00014112461623661373
샐러리,0.0,2.6795292275281343e-05,9.743729112847696e-06,0.0003373483099921254
해이,0.00032142460259556785,0.00024298765051470895,0.00011105261442097587,0.00033721788261634867
반사,0.00033704835904042375,0.00031662991466298963,0.00024187832275421114,0.00031012498505229353
필드,0.0003370382353844692,0.00025422567404491733,0.00025571666856379787,0.0002555070424799995
모닝,0.00022778309479161305,0.00025755901045533054,0.00033697451103322786,7.964777722896228e-05
관저,5.249425988186936e-05,7.928941125549485e-05,0.00011431146858984258,0.0003369664820248138
하남,8.571118318209e-05,0.00033676774509907117,0.00021740815955207716,6.0418652168995094e-05
입찰,0.00033669479364046716,0.00030024367546885295,0.00014295787751712603,4.9335913884230865e-05
발굴,0.00028546822454644815,0.00033665963436585586,0.0002585410963550752,0.00021175624296997897
호흡기,0.0002258857887142358,0.00018759102878663356,0.0003365564814107383,0.00012560692170555864
군산,0.00033648187334957925,0.0002274561501070247,0.0001422463150582114,0.00011251397331690986
바퀴,0.00020699099968837396,3.54391546293051e-05,8.028181142330089e-05,0.0003364380330561549
합당,0.0003364039373500735,0.00012031286607635901,2.4626710544045945e-05,4.365419129218122e-05
연방,0.00027698015782368155,0.00033635311135361053,0.00031382855635744166,0.00018082390232916832
최재원,0.0003362779098643294,2.8170713806552674e-05,1.3210463954352998e-05,0.0
통째,0.00032904081846028333,0.0003362610452061314,0.00011490731420911102,0.0
거버넌스,0.00033625869565155224,6.85771052792944e-05,0.00012938482133334814,0.0001359461766929218
제3자,0.0003098902454598839,0.00033620627361365823,0.00027333833240769857,2.3313287514806578e-05
자격지심,0.0002011947754419182,0.0003361864149898058,0.00011105899442092555,0.0
요약본,0.0003361612030481685,0.00011612544505318311,0.0001233457595415846,0.0001300970395339645
소각장,0.00033613469224432277,8.772441785681903e-05,5.906945651519121e-05,1.4470967682509442e-05
알앤디삭감,0.0,0.0,0.0,0.0003360975938105278
특단,0.00033604660235839705,0.0001651236902639959,0.00012492174225449602,5.2181777358012495e-05
반란,0.0001469053347615795,0.00033595897136036554,7.784854439372043e-05,0.00011429993452908367
활기,0.00033590801704399035,0.0002910096137456127,0.00017553275494472165,0.0001811650761868912
장려,0.0002154093631923591,0.00033590498822315027,0.000154343033276625,0.00012508027072297064
악법,0.00024208139122258574,0.00033583065583722525,0.00022832436543846437,0.00031297565676167136
낙선,0.00013092308151070657,0.0003357210705294681,5.661041288400382e-05,2.9932463127195604e-05
지성인,0.00033559472975587057,0.00012089961160798203,0.00015246415599709425,0.00015907640692086549
도요타,5.669120272886572e-05,0.000335592654250152,0.00013758404089978698,2.210816105479736e-05
화학과,9.77724909627585e-05,7.36656337592892e-06,0.00033538526473826907,0.00018303047793300888
마은혁,0.0,0.0,0.0,0.00033533172131157483
전병왕,7.871499255827252e-05,0.0003351000854844864,0.00011382446871021414,8.217310683386858e-05
결의문,0.0003350078866209372,7.70127253166733e-05,0.00011678960987367829,0.0
방위,0.000334927458088609,0.00022640589304202306,0.00017342328677742605,5.722314232952921e-05
그늘,0.00033485935230101335,0.00011204387382027097,0.00019795173837801477,3.967889779460878e-05
통신사,0.000334808288272545,0.00012209190086979394,0.00021406928552843233,8.329543443125022e-05
세계사,7.284689712561803e-05,0.0001905945808766077,0.0003347432252482962,6.703527217210777e-05
엔수생,0.00018212050352891984,0.00015622166071179526,0.0003347322335908467,0.0002283684426843879
장기려,0.0003345569004304447,1.756488268852982e-05,4.120203638922532e-05,0.0
연명,0.00023209355945114784,0.00033455033866591484,0.00029431723679294104,0.0002081596887602322
통계청,0.00021195360613596002,0.00031739082132028237,0.0003345244503327661,8.179416885322968e-05
더블링,0.0,0.0,6.717761636858381e-05,0.0003344968498339233
중견,0.0001905744491523051,0.00018969508116897693,0.00033447332011442125,0.00017349055630502946
승산,0.00010160850716344569,0.00019315403134077702,0.00027029775356020476,0.00033444162550630224
밸류업,0.00033432570809345134,0.0002713987605964427,0.00011554476427989171,0.0
수긍,0.0003073878198445535,0.0002630931479452061,0.00033424507590179174,0.00032332354772350407
송도페르마학원,0.0,0.00033423138473364673,0.0,0.0
국경,0.00021218431022849534,0.0001695476832613222,0.0003340700323828459,8.8925011843865e-05
광고비,7.754121094015493e-05,0.00014235380880798943,0.0003339546302537069,0.0
경상북도,0.00022402826050447818,0.00025146525745110924,0.00033390519900833174,4.558541388208426e-05
과징금,0.0002178323234307985,0.0003338692684712445,0.00019054253851789516,0.0
라떼,0.00016341231384655363,0.00033380192256299,0.00023213868775686215,0.00030720647946793294
자택,0.0003336548755854677,7.242418059712398e-05,0.00014789952970957953,6.876320775121867e-05
양천구,0.00024579504724783736,0.00033361419057415003,0.0003074781196842892,8.780716268792847e-05
센스,0.000123471374175916,0.00030285956518750335,0.00033326962078174965,0.0001810910462111144
애완견,1.8571161175316117e-05,0.0003331307992227046,2.1239507020202106e-05,0.0
몰린다,4.153963231526095e-05,0.0003330730852112559,0.0,0.0
에코프로,0.000333001652896249,0.00010119887771700371,0.0001177035553754024,1.1823675291525953e-05
실모,2.950067847957674e-05,0.00012133343237613048,5.6383745607575195e-06,0.0003329871397796339
궁금,0.0003329738689682531,0.0001367622307099608,0.00010336923336150474,0.00018313448508597987
말기,0.0002009438964434515,0.0003329503348135336,0.00021195847922484686,2.2452354294276718e-05
패러다임,0.0002691033357808168,0.00011802854220080017,0.00027162330615672364,0.00033293603860658574
취업자,0.00032749914047680193,0.0001214270225671531,0.00016235120311388552,0.00033287914869691097
해산,0.00012553864093864755,0.00016945348732452854,0.00020712915445459163,0.00033271184613488825
위증,0.0001954762127641342,0.00016629080632886165,0.000332662253458117,8.043810578766512e-05
소매,0.00017009663337304277,0.00015156323049874977,0.0003326581085005838,8.3106201571808e-05
정파,0.00014618310683199793,0.00012352402679405278,6.185478625263789e-05,0.0003325910782190863
반문,0.0003325467325016772,0.00030895716988970945,0.00024841645283092657,0.00011599416324775837
폭압,0.00023751946474689952,0.00033248326897113725,0.00022401747435002247,7.795263750986608e-05
엇박자,3.168585760220045e-05,9.880625400764599e-05,0.0002522566244972902,0.000332412688044677
종식,0.00033210127582181245,0.0003071556549279518,0.00021944780161671723,0.00015065596741570391
모교,0.0003320649417642307,0.00027542614420242154,0.00017744716164922746,0.00026643161563796495
지기,0.0003319608028800447,0.000177252570507041,0.0001265127790507792,0.00016172728126087312
행안부,0.0003319119513968895,0.0001902533124894517,9.858693367759269e-05,2.124253150497235e-05
야대,5.614161292100247e-06,0.0003318894843216075,6.160969822007154e-05,0.0
에리카,7.985035449626569e-05,0.000318896215264955,0.00033173335052771814,0.00011730706923665923
총통,0.00033166152405364523,2.6888481643624653e-05,2.9885869517620926e-05,0.0
문형배,0.0,0.0,0.0,0.0003315753731974177
후쿠시마,4.975767928433954e-05,0.000243415842525346,0.00033157338507813224,0.0
뒷바라지,0.0001177649081668798,0.0001955831492439811,0.00012851674103937232,0.0003313485806944001
몸무게,0.00012819412508130012,0.000331334291328656,5.463232681074453e-05,0.0
