,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
서울고등법원,0.0,0.002189756789050445,7.788507910780213e-05,4.193797148257603e-05,-0.002189756789050445,0.002111871709942643,-0.002111871709942643,-0.002147818817567869
위원회,0.0045217195316174085,0.007152368738928534,0.005104100649001759,0.003110257103848246,-0.0026306492073111254,0.002048268089926775,-0.002048268089926775,-0.004042111635080288
기한,0.0013470127592132603,0.0033761510101792008,0.0010066138954032884,0.0006076884862149903,-0.0020291382509659405,0.0020291382509659405,-0.0023695371147759124,-0.0027684625239642107
부결,0.0001353751670575202,0.002239050509540025,0.00023024615681508965,5.773892110197889e-05,-0.0021036753424825048,0.0020088043527249355,-0.0020088043527249355,-0.002181311588438046
사법부,0.0003070931326156262,0.0025530530907908948,0.00043049031081286195,0.0005871784351634371,-0.002245959958175269,0.0019658746556274575,-0.002122562779978033,-0.0019658746556274575
자녀,0.0032126371142813695,0.00530720739082316,0.0033754290683939993,0.002777883394080532,-0.0020945702765417904,0.0019317783224291605,-0.0019317783224291605,-0.0025293239967426277
심의,0.0015546194147928228,0.003443028872622912,0.0010889049041728658,0.0009416519670459304,-0.0018884094578300893,0.0018884094578300893,-0.0023541239684500464,-0.002501376905576982
개정,0.0017683481978073953,0.004064402631478333,0.001584649500646418,0.0022140242285914676,-0.0022960544336709378,0.0018503784028868655,-0.002479753130831915,-0.0018503784028868655
효력,0.0005226943665997942,0.002378539763982728,0.0006117977093062051,0.00019430641584740511,-0.001855845397382934,0.0017667420546765228,-0.0017667420546765228,-0.002184233348135323
절차,0.003440813962514567,0.005155043703238612,0.0021976626389163694,0.0015155774044104688,-0.0017142297407240449,0.0017142297407240449,-0.0029573810643222427,-0.0036394662988281433
회장,0.005777066671648666,0.007474455682848228,0.0033999011674528965,0.0018846192636536214,-0.0016973890111995618,0.0016973890111995618,-0.004074554515395332,-0.005589836419194607
인용,0.0010154695128076312,0.0027126957141425986,0.0005612088404407731,0.0009810330894564165,-0.0016972262013349674,0.0016972262013349674,-0.0021514868737018255,-0.001731662624686182
석유,0.0003171581343698963,0.002145982407287101,0.0004392993530808985,0.00045492456344700167,-0.0018288242729172046,0.0016910578438400993,-0.0017066830542062025,-0.0016910578438400993
총리,0.0018775205397921111,0.0035665055465689895,0.0017934533230043713,0.0005856293676518035,-0.0016889850067768784,0.0016889850067768784,-0.0017730522235646182,-0.002980876178917186
행정,0.004026305626645093,0.005710658891728026,0.0029605373595472688,0.0015327698009819466,-0.0016843532650829334,0.0016843532650829334,-0.0027501215321807573,-0.00417788909074608
요구,0.005255897789934281,0.007066840059260671,0.005408300926266045,0.004026389551825547,-0.0018109422693263896,0.0016585391329946254,-0.0016585391329946254,-0.0030404505074351235
판사,0.0011900863845167272,0.0030120438237487557,0.0007691046179281541,0.0013536071350398688,-0.0018219574392320285,0.001658436688708887,-0.0022429392058206017,-0.001658436688708887
특위,0.00043790599842741446,0.00270863466269226,0.001076633383495978,0.00027233781317597696,-0.002270728664264846,0.001632001279196282,-0.001632001279196282,-0.002436296849516283
전면,0.001980411687532004,0.003584594213556628,0.0015880175714873517,0.0011911172553854023,-0.001604182526024624,0.001604182526024624,-0.001996576642069276,-0.002393476958171226
행복,0.006645011325659679,0.008196513428668178,0.004395045969140275,0.0032930382982924427,-0.001551502103008499,0.001551502103008499,-0.003801467459527903,-0.004903475130375735
가수,0.00033817292866643745,0.001896054517541246,0.000366220387416048,0.00029185334105610633,-0.0015578815888748086,0.001529834130125198,-0.001529834130125198,-0.0016042011764851398
계획,0.010760824303226247,0.01226783930800837,0.006393802839061928,0.006534627111133365,-0.001507015004782123,0.001507015004782123,-0.005874036468946442,-0.005733212196875005
캠핑,1.1990142726279453e-05,0.0015492308028723944,5.318626214668805e-05,4.654104097133291e-05,-0.001537240660146115,0.0014960445407257064,-0.0014960445407257064,-0.0015026897619010615
낚시,0.0001460246811037646,0.001616841354338712,0.00012070354615801774,0.00012145134216405371,-0.0014708166732349474,0.0014708166732349474,-0.0014961378081806943,-0.0014953900121746583
중국,0.004559519029038161,0.006453045548674637,0.0036844531068048964,0.004983005066223293,-0.0018935265196364758,0.0014700404824513442,-0.0027685924418697407,-0.0014700404824513442
인정,0.003312327521794611,0.005322120434724181,0.003773522982439064,0.0038928768585270923,-0.00200979291292957,0.0014292435761970885,-0.0015485974522851166,-0.0014292435761970885
외국,0.002529039870268885,0.004320805185700878,0.0020128644324109227,0.00293421124954876,-0.0017917653154319929,0.0013865939361521178,-0.0023079407532899552,-0.0013865939361521178
임현택,0.0004845400412141678,0.001958403297104779,0.0005950830089252648,0.0,-0.0014738632558906114,0.0013633202881795144,-0.0013633202881795144,-0.001958403297104779
이달,0.0015114119560752767,0.003129960922554395,0.0008888680511660646,0.0017855586683170606,-0.0016185489664791183,0.0013444022542373345,-0.0022410928713883305,-0.0013444022542373345
판단,0.004497861349496846,0.006691172054319143,0.004619248722604316,0.005372008957911014,-0.0021933107048222973,0.0013191630964081297,-0.0020719233317148273,-0.0013191630964081297
부산대,0.0030542278867633603,0.004367208790590605,0.0024115246672332035,0.001831893858231713,-0.0013129809038272449,0.0013129809038272449,-0.0019556841233574016,-0.0025353149323588922
대국민,0.001163939590952982,0.002465614934022793,0.0006405034620750264,0.00018798439518185296,-0.0013016753430698108,0.0013016753430698108,-0.0018251114719477664,-0.00227763053884094
회견,0.0018541988445384798,0.003139506285402951,0.0014133258280719493,0.00042278923336560957,-0.0012853074408644713,0.0012853074408644713,-0.0017261804573310017,-0.0027167170520373415
참여,0.004882844082693194,0.006161878814953241,0.004769137035034291,0.004648483143728496,-0.001279034732260047,0.001279034732260047,-0.00139274177991895,-0.001513395671224745
건의,0.00041734219938715557,0.0023918547837553936,0.000496820966778074,0.001113730471250592,-0.001974512584368238,0.0012781243125048016,-0.0018950338169773195,-0.0012781243125048016
최종,0.002246684576468341,0.005819873601030333,0.004560712910320252,0.004360287267704529,-0.003573189024561992,0.0012591606907100808,-0.0012591606907100808,-0.0014595863333258042
서울대병원,0.0023641421733954144,0.0036201658621949242,0.0008008727580509674,0.0008724657454449897,-0.0012560236887995098,0.0012560236887995098,-0.002819293104143957,-0.0027477001167499344
예정,0.006291680297430736,0.007535838269863098,0.004554327653176221,0.004809066926407707,-0.0012441579724323613,0.0012441579724323613,-0.0029815106166868766,-0.0027267713434553902
홈페이지,0.0013908160814048909,0.0029616648143943455,0.001731887443781778,0.0015958724653773956,-0.0015708487329894546,0.0012297773706125676,-0.0012297773706125676,-0.00136579234901695
학칙,0.00043272987573761743,0.004731945615677851,0.0007428209461145646,0.0035110162071198725,-0.0042992157399402335,0.0012209294085579786,-0.003989124669563287,-0.0012209294085579786
클릭,0.0013759590192611287,0.0028497708039378795,0.001639035122475836,0.001165688833869515,-0.0014738117846767509,0.0012107356814620436,-0.0012107356814620436,-0.0016840819700683646
환영,0.002753820289693695,0.0039435710426670096,0.0012818299991275753,0.0011986660935303906,-0.0011897507529733146,0.0011897507529733146,-0.0026617410435394342,-0.002744904949136619
