topic_0,topic_1,topic_2,topic_3,topic_4,dominant_topic,section,date,title
0.02642210535938313,0.008400896410317002,0.9626117878571984,0.0012763457932165347,0.0012888645798850122,2,1,2024-01-23,2024 대입 정시 최초합격 속속 발표
0.0029620139553415553,0.049025386217257,0.5373645068164341,0.4076669221168402,0.00298117089412709,2,1,2024-01-23,공유 무전공 신입생 수백 명씩 들어올텐데 대학들 교수 태부족
0.005295067214550785,0.005490149553586228,0.9421585402486399,0.041543726673522116,0.005512516309701021,2,1,2024-01-24,공유 2025년 의약학계열
0.16438517338679595,0.3699804216911069,0.0015489282833930445,0.4228188272064065,0.041266649432297645,3,1,2024-01-23,2024년 01월 3주차 의료계 동향 뉴스 기사입니다 서울특별시 물리치료사회
0.8694282199413674,0.0004047644013952185,0.0004011325375155987,0.0004039876148446973,0.12936189550487703,0,1,2024-01-23,서빙에 LED 조립까지 삼성 현대차 두산 이유있는 로봇굴기
0.0024472860597169466,0.002452294314035883,0.990196375840169,0.002455803047049541,0.0024482407390287128,2,1,2024-01-21,강남에서 의대 가자 1 2025학년도 의대 전형 유형별 모집 시기별 인원
0.003633642691879622,0.003558140080888464,0.03642225703860486,0.9528025531533029,0.0035834070353242334,3,1,2024-01-21,앞으로 대학병원 강화하면 개원의들 다 죽는다
0.09612515061669741,0.2273169669115683,0.25006804838022323,0.4188963725177411,0.00759346157376984,3,1,2024-01-21,중국 vs 한국
0.00392706385225383,0.17428780746629466,0.003935719018787364,0.8139650006881997,0.003884408974464467,3,1,2024-01-20,의대 2000명 증원하면 국민 의료비 월 6만원씩 더 내야
0.01917304909798116,0.0012825134406240556,0.9769900891428002,0.0012894737998166625,0.0012648745187780212,2,1,2024-01-19,상승하락의 순환 올해 교과 학종전형 전망
0.5957915532967035,0.10000247277327837,0.10236565650141358,0.10177842971117156,0.100061887717433,0,1,2024-01-26,근데 의대 정원 올해만 느는거임
0.00030357235994818747,0.06427835283146373,0.8938140081783179,0.041306628122322844,0.0002974385079473656,2,1,2024-01-25,예고된 2025대입변화 의대 무전공 확대 중심 바뀌는 전형계획 유의
0.12374253267089895,0.008899498089419514,0.2688332967690146,0.5896848869500608,0.00883978552060596,3,1,2024-01-26,의대증원 규모 이르면 내달 1일 발표 2000명 안팎 전망
0.020280887053663686,0.020282925617033102,0.6215259322240091,0.31755566885879183,0.02035458624650226,2,1,2024-01-26,의대 정원 엄청 늘리네여
0.0074681038888694765,0.08429804415505644,0.4792713021851883,0.42853419985231905,0.0004283499185667034,2,1,2024-01-28,켄텍 총장 사임 관련
0.10167272919147322,0.0013005110789677458,0.24217782228712229,0.6535430122463901,0.001305925196046631,3,1,2024-01-28,의대 정원 1000명되면 앞으로 의 치 한은 10년후 전망 은 어떨까요
0.0032406441328469452,0.0032374047697837534,0.9870431158993858,0.003242602167718949,0.003236233030264573,2,1,2024-01-27,의대증원되면 편입인원도 증가
0.006620155543650831,0.006617144952589488,0.006812106714236631,0.973365149129743,0.006585443659779937,3,1,2024-01-27,의사가 부족한가요
0.008774740559814188,0.008824002358347939,0.3930060021194399,0.5806598048342854,0.008735450128112695,3,1,2024-01-27,의대 증원
0.009679668971341746,0.27272507992808076,0.5111343636756316,0.1968297924598115,0.009631094965134429,2,1,2024-01-27,의대 입학 증원이 확정되었나봐요
0.005161539446322849,0.0730139056610032,0.9113959764209156,0.005240107705507869,0.0051884707662506,2,1,2024-01-27,의대 vs 치대
0.016547689378392925,0.49758009506439416,0.21322476734120396,0.2715613800693434,0.001086068146665641,1,1,2024-01-27,정부 늦어도 2월 9일까지 의대증원규모 발표 900 내지 1 250명 규모
0.001367823992865652,0.0013813090982750021,0.7406070625763437,0.2552769458717641,0.0013668584607516732,2,1,2024-01-19,광주대 호남대 간호 고민
0.5335316679164713,0.04998134985468707,0.0005198029062815148,0.0005210886499173791,0.4154460906726427,0,1,2024-01-27,2024년 1월27일 토요일 주요 경제기사
0.0009767782174509802,0.0009851006953153017,0.27245927941891157,0.6712766032261935,0.0543022384421285,3,1,2024-01-27,치대 vs 한의대 차이 많이 나나요
0.004955356531083666,0.004939616710805596,0.7123606448413314,0.27278712639000935,0.004957255526770022,2,1,2024-01-26,의대증원은 500 2000명
0.14149157709073004,0.011866725066911032,0.8228167021404972,0.011973326397575264,0.011851669304286355,2,1,2024-01-26,의대 증원 2천명 하면 치한약수 수시컷 낮아지려나
0.0009449866608323626,0.16950180578514787,0.04488706437790246,0.7613241154720233,0.023342027704094014,3,1,2024-01-26,공유 의대증원 규모 이르면 내달 1일 발표한다 2천명 안팎 가능성
0.20007575286024207,0.004074861067077538,0.004123770205911939,0.7876642346577131,0.004061381209055379,3,1,2024-01-26,의대증원 2000명 안팎 내달 1일 발표하나 복지부 확정 안돼
0.010231843705943721,0.010115271065366065,0.16022902969347466,0.6935055125673698,0.12591834296784582,3,1,2024-01-26,의대 증원은 결국 진행하나보군요
0.009330400316305098,0.21176186045404488,0.009450232574750183,0.7601414112160914,0.00931609543880852,3,1,2024-01-26,생각보다 파격적인것 같은데요 의대 증원 2천여명 기사
0.009356068246577792,0.00960629078802831,0.48962309765741663,0.4820150819788459,0.009399461329131322,2,1,2024-01-26,의대정원 2천명 늘려도 의대가겠다는건 좀 충격이네
0.2827370940572881,0.2001862516577728,0.0004366714597289232,0.0004397912954522182,0.516200191529758,4,1,2024-01-27,헤드라인 2024 1 27 토요일
0.06567329245177131,0.03897047473442955,0.2634982026730835,0.6306232079147349,0.001234822225980748,3,1,2024-02-29,월 80만원 편의점 알바보다 못 벌어요 귀한 영재 받는 월급 충격
0.0010887704266314417,0.0010650166201812035,0.0010668724376284794,0.9956915012067662,0.0010878393087926275,3,1,2024-02-21,정부 의대증원의 근거가 허황되다는 걸 간단히 알려주는 영상
0.0034996663879383752,0.003572519444820852,0.003511977755434937,0.9859364333210966,0.0034794030907093227,3,1,2024-02-21,의대 증원 찬성하시나요 반대하시나요 투표
0.0019070922844186128,0.0019155027031187862,0.7811010264465643,0.2131615187776056,0.0019148597882925281,2,1,2024-03-20,고3 수시지원에서 의대증원과 수능최저기준의 관계
0.0027163145539361145,0.002743119257443152,0.7527062947111308,0.23906867424258949,0.0027655972349003954,2,1,2024-03-20,의대 증원 보도자료 보니 수시 정시 비율 더 궁금해지네요
0.0015016685679991686,0.001500657099597122,0.371606510920558,0.6238814610512221,0.0015097023606234301,3,1,2024-03-20,의대 증원돼서 내신 쓸모없어졌네요
0.03226911728933989,0.00042543934686289903,0.00043147187755193287,0.9664391765064303,0.0004347949798150244,3,1,2024-03-20,의대증원에 대한 일반인인 나의 생각
0.0007415786440831912,0.0007459615260515228,0.2549228125934905,0.7428425197420027,0.0007471274943721169,3,1,2024-03-20,지방에 80프로 넘게 의대 증원 배분한거 넘 하지 않나요
0.0014908198637346628,0.0015355945361142773,0.0014843898116612812,0.9939442816462885,0.0015449141422013994,3,1,2024-03-20,사회 소아암 교수는 왜 병원 로비에 섰나 정부 의대 2천 명 쐐기
0.0015521036734331157,0.0015491599350779047,0.04410226597156579,0.9512491541121569,0.0015473163077661806,3,1,2024-03-19,내년 의대 지망 학생들에게
0.0012669532586260842,0.0012598481376810253,0.0012689597343078962,0.994937994981177,0.001266243888207941,3,1,2024-03-20,교대 꼴 나겠다
0.003815632507914824,0.0038375777362393794,0.9248793351634762,0.06341262726262041,0.0040548273297492,2,1,2024-03-20,의대증원 질문입니다
0.0009991027592991522,0.0010042499822839712,0.022357432816191434,0.9746425685207326,0.000996645921492832,3,1,2024-03-19,의대 증원이 마냥 좋은 소식 아닌 이유
0.0018175834388458566,0.20912031852873905,0.0018230278098575793,0.7854062686204115,0.0018328016021459561,3,1,2024-03-19,꼭 2 000명 증원 해야 하나
0.0011584900931089276,0.0011668332195461882,0.17731153172907124,0.8191923796771108,0.0011707652811628654,3,1,2024-03-20,의대증원 이후 인식의 변화 예상
0.0006457495650281252,0.0006507675373078208,0.939550766785173,0.05850533011083029,0.0006473860016607908,2,1,2024-03-20,의대정원증가 강원도 지역인재 증가로 인한 긴급 중간점검
0.08911421063247174,0.23689600893543603,0.20618172779481084,0.4671284470090887,0.0006796056281928606,3,1,2024-03-20,의대증원 너무 합리적이라 놀람
0.0019254530287642541,0.0019124169767924864,0.27749475908471183,0.716753810535547,0.0019135603741845062,3,1,2024-03-20,의대 2000명 증원 확정
0.0021338954515773157,0.002126852105172595,0.0021229253929264504,0.991396662827737,0.002219664222586815,3,1,2024-03-20,돈도 많이 벌면서 의대증원반대한다는게
0.00112352076655659,0.001108392334971874,0.23601920821444022,0.7606411749514802,0.0011077037325510884,3,1,2024-03-20,의대 증원 확정 숫자입니다
0.0010366405844205431,0.0010448851895612774,0.413502179775907,0.583371856921479,0.0010444375286320683,3,1,2024-03-20,속보 학부모 수험생 의대증원 취소 소송 지방은 특혜 수도권은 역차별
0.0004176362714627233,0.0004098202975999296,0.00041061293525039,0.9983519920293008,0.0004099384663861539,3,1,2024-03-19,의사대란
0.0026745465404232997,0.0715392637244471,0.6538836054835204,0.2692131482872606,0.0026894359643486443,2,1,2024-03-20,의대 증원 비수도권 1639명 경인 361명 서울은 0명
0.0005337115047213285,0.0005317217894619654,0.49348926027102075,0.5049150018906191,0.0005303045441767295,3,1,2024-03-20,의대 증원관련 뇌피셜 추가수정
0.0038210594596015204,0.0038526968992759294,0.8046554408494744,0.183799128223793,0.003871674567855081,2,1,2024-03-22,의대 증원 일반모집vs지역인재 예상해 봅시다 스크롤 압박
0.0018844399368386701,0.001963387597869296,0.9923870498342998,0.0019050990919359985,0.0018600235390562325,2,1,2024-03-22,경인지역 미니 의대 증원 영향 커 격랑에 휩싸인 2025 대입
0.0009689920546646642,0.06532016028051099,0.40250636908463655,0.5302407737812336,0.0009637047989541728,3,1,2024-03-22,의대 증원 마냥 웃지 못하는 지방대 수도권 이탈 고심 여건을 갖춰 나간다 해도 2 3년 이내에 완벽하게 갖출 순 없다
0.0024688831476425274,0.0024723926987444047,0.8963804732946611,0.09619530539734487,0.0024829454616072315,2,1,2024-03-22,의대정원확대 배영준 쌤 보성고 분석내용
0.0010877947349566541,0.02383424606573642,0.49080236386506537,0.4832272596945822,0.0010483356396593995,2,1,2024-03-22,의대증원의 효과 지역인재선발전형 덕분에 인구 지방 이동 효과 창출
0.03549535941548682,0.001835864259996463,0.0018875082267572204,0.9589280856902712,0.0018531824074882672,3,1,2024-03-22,의대증원 찬성글 도배하는 사람들
0.0006636352629738542,0.0006611781685014153,0.18802745252001493,0.8099858678528609,0.0006618661956490992,3,1,2024-03-22,의대증원후 입결 예상
0.06466918281269664,0.04671249615881701,0.06193233387817915,0.826052375605432,0.0006336115448753372,3,1,2024-03-22,공유 전공의들 싱가포르 의사시험 준비 중
0.0017747294919525619,0.001770803477434954,0.9929113419161445,0.00177579044893879,0.001767334665529145,2,1,2024-03-21,의대 증원 2000명 확정되면 지원 패턴은 어떻게 바뀔까
0.0012240672249382524,0.0012229551326708261,0.6000851134956867,0.28527772504682986,0.11219013909987437,2,1,2024-03-21,긴 넋두리주의 수험생 엄마의 속풀이 뇌피셜 궁예 의대 증원 관련
0.00215318724619038,0.0021664524890957606,0.2665548598160928,0.7269411746892821,0.0021843257593388604,3,1,2024-03-21,의대 증원은 5년간
0.003329971180652519,0.00332374791347525,0.867739523056687,0.12226685229866696,0.003339905550518135,2,1,2024-03-21,의대 증원이 현역들에게 미치는 영향들
0.0009260827777613373,0.0009343499715425939,0.4702870302586,0.5269329645945738,0.0009195723975221398,3,1,2024-03-21,공유 의대증원 내달 대입 공고 뒤엔 수정 어렵다
0.010547495592880785,0.01012537197629684,0.01027710415963181,0.9589902801715592,0.010059748099631515,3,1,2024-03-21,의대 정원 2천명은 5년간 늘리고 5년뒤는 어떻게 될까요
0.0011549947200309681,0.0011385031087869477,0.515011747279094,0.46750901195866373,0.015185742933424203,2,1,2024-03-21,내신3등급도 의대간다
0.0005342966655285911,0.0005399759225846951,0.5319039734647997,0.4664858037906366,0.0005359501564506168,2,1,2024-03-21,한시적 5년간 의대 증원 지역인재 으로 지방으로 이사간다
0.002485101492770774,0.002611746492064549,0.527658633099127,0.46471158926659706,0.0025329296494405484,2,1,2024-03-20,의대증원숫자를 보며 드는 생각
0.0017164070071075557,0.442831345990143,0.19495693381063223,0.35877688840964034,0.0017184247824768215,1,1,2024-03-20,서울 아산대학교 의과대학 서울 의대 증원 0명
0.287534574426197,0.00019947453141912222,0.32267375972971146,0.37886630182295894,0.01072588948971357,3,1,2024-03-23,지방의대 정원 확대 서울 강남권 부모들은 벌써 움직입니다
0.029730234858448293,0.0003823062489134123,0.00038815121333947395,0.9361586239041519,0.03334068377514689,3,1,2024-03-20,의대 증원 2000명 뉴스를 보고
0.013746567252903347,0.18584685006773216,0.0006439943671080684,0.7991352022531854,0.0006273860590710333,3,1,2024-03-18,전공의 교수 전선넓힌 의료계 치킨게임 된 의정갈등
0.0024992370312728043,0.20067426829067875,0.25715340819052857,0.5371423685885944,0.0025307178989254038,3,1,2024-03-17,의사 판사 공인회계사 대사
0.0009207501417681901,0.4069624330058054,0.0009396156759187457,0.48630526193717,0.10487193923933774,3,1,2024-03-17,윤석열 총선 내주더라도 의사들과 타협못하는 사정
0.001753029578465858,0.0017582777019134394,0.0017689769832607055,0.5164965148047191,0.47822320093164083,3,1,2024-03-16,일반의 전문의 구분 feat 강화군 병의원
0.02026046707707272,0.0012659043670907658,0.0012716784240118424,0.9759174714401326,0.0012844786916921533,3,1,2024-03-16,남은 교수들은 얼마나 버틸수 있을까 펌
0.010611906352914278,0.010776908498322559,0.9571270658096157,0.010765374635584326,0.010718744703563302,2,1,2024-03-16,의대 증원으로 내신 1 51 9가 얼마나 영향을 받을지 많이 궁금해집니다
0.010099472857537092,0.010181642750440591,0.010024855978172506,0.9596344489734348,0.01005957944041516,3,1,2024-03-17,복지차관 의사들의 주장대로 증원 없이 수가 인상만으로 문제를 해결하려면 건강보험료가 3 4배 올라
0.00535125160695691,0.27221740390548754,0.005335476253894757,0.5333872300539725,0.18370863817968833,3,1,2024-03-16,무고한 환자 수만명이 수술을 못받는데 윤은 목구멍으로 음식이 넘어갈까
0.0022359395964666605,0.0022636636498236805,0.15766434472816523,0.8355924807431304,0.0022435712824140936,3,1,2024-03-16,의대증원하면 TO도 늘어나는 건가요
0.0007011945819377611,0.0516917807281958,0.08538123449910785,0.8615136788579371,0.0007121113328214107,3,1,2024-03-16,오직 의대 정원만 대통령령으로 정한다
0.04288363239311922,0.1230715310519253,0.8295346325631882,0.002263506374628104,0.0022466976171390185,2,1,2024-03-15,의대 증원 지방 1600 수도권 400명 이슈요약 관련기사 모음
0.015656263885638445,0.2626069382891843,0.01602490770497191,0.6901016308525344,0.015610259267671001,3,1,2024-03-15,의대 증원한다고 의료가 더 좋아지갰냐
0.0028284680454564873,0.30754400639129176,0.002812533678635018,0.6840386934430128,0.0027762984416039344,3,1,2024-03-15,의대증원에 대한 한국갤럽 여론조사 한번 보세요
0.011241020177041984,0.011420006251809198,0.011530628495056058,0.954477725753539,0.01133061932255384,3,1,2024-03-15,의대 증원이 산으로 가네요
0.015435081182148676,0.015968797314977242,0.015419041660270848,0.9362764516139375,0.0169006282286657,3,1,2024-03-15,국민들의견 현재의의사증원반대네조선일보도그럼끝
0.0015132253691118747,0.0015029951430058806,0.327128718024123,0.5781904203497124,0.09166464111404685,3,1,2024-03-15,의대증원 전쟁의 승자는
0.061508532464745025,0.09539367967733786,0.03599631905662897,0.8052924736064715,0.0018089951948167364,3,1,2024-03-15,의대증원윤잘못하고있다가 더많아짐 38 49
0.0014961201626357307,0.031232540821694146,0.5291388044215165,0.4366522590696078,0.0014802755245457956,2,1,2024-03-15,의대갈아타기
0.0006757899113399833,0.0006828160188292508,0.0006834797324427491,0.9972798108940806,0.0006781034433074215,3,1,2024-03-17,모든것들이 잘 해결되길 뇌혈관 질환의사 병원지키겠다
0.0020089333233286664,0.0020138730420403033,0.7673654334925009,0.2265696800635182,0.002042080078611908,2,1,2024-03-18,의대 증원하면 재수생 늘까요
0.0028483526088242863,0.11296788619157482,0.002851412853781283,0.8784170878476788,0.0029152604981408665,3,1,2024-03-17,의대정원문제 길어지면 우리에게 불리해질수 있습니다
0.004211758971122667,0.004277315319160666,0.46866552068055656,0.5185408270056365,0.0043045780235236785,3,1,2024-03-17,수학1등급 비율 의대 증원 변수
0.0012783668015087961,0.2716281488687505,0.0012930413998224538,0.7245258988238332,0.0012745441060851204,3,1,2024-03-18,의대 증원 발표 후 젊은 의사 해외서 일하겠다 55 증가
0.04936157483855624,0.0027688172165859924,0.0027329073630494452,0.942370617143354,0.002766083438454332,3,1,2024-03-19,의대증원2천 가치중심수가제 그리고 건강보험료
0.003020056723069618,0.003085787445043423,0.003023860185530474,0.9878114554259667,0.003058840220389766,3,1,2024-03-19,의사들이 증원에 반대하는 이유는 돈때문입니다 지인중 병원장 의사 의대생의견종합
0.03534944599083989,0.0028281085697507463,0.6993032222781795,0.13419432195806041,0.12832490120316947,2,1,2024-03-18,의대 증원이 수의대 입결에 얼마나 영향 끼칠까요
0.0047024507853082,0.004715633788051228,0.3756775124639489,0.6101716923839015,0.004732710578790292,3,1,2024-03-19,의대증원 이슈 토론방 글 안보이게 설정이 가능한가요
0.000986293672703479,0.0009897302566949414,0.0009834922186206547,0.9960541134639485,0.0009863703880324795,3,1,2024-03-18,의대증원찬반문제가 아닌데 댓글전쟁이
0.001474211751692083,0.0014869213782246773,0.047272175266644345,0.9482922149311399,0.0014744766722988609,3,1,2024-03-19,이거 큰일난거 아닌가요 내년 의대 신입생 못뽑는다는데요
0.0038320726547664565,0.501658783281104,0.003845679125065685,0.48681220654229057,0.003851258396773311,1,1,2024-03-19,의대증원 반대하면 민주당 찍읍시다
0.0021586682557098317,0.02898011601546817,0.07843915607550428,0.8882702959593464,0.0021517636939713896,3,1,2024-03-19,20일 의대정원 학교별 증원인원 배정 발표 후
0.0013269172916137227,0.2779552256187341,0.001307090782809769,0.7180808999582438,0.001329866348598601,3,1,2024-03-19,윤대통령님 제발
0.0008056629530060553,0.0008401676136914523,0.292442602632783,0.7050847179971608,0.0008268488033587167,3,1,2024-03-19,군의관 포기 현역 간다 휴학 의대생 2460명 입대 희망 공유
0.00061779876776952,0.07047849015419023,0.0006075294758385318,0.9002780847324998,0.028018096869701952,3,1,2024-03-19,의대 증원 잘 마무리된다면 윤정권 최대업적으로 남겠네요
0.00027008058686990723,0.00026986327583788505,0.00027105541561457224,0.9849240263767319,0.01426497434494564,3,1,2024-03-18,의대 증원 사태에 대한 의견입니다
0.0016795975945978912,0.0016909844273097301,0.9932828485589521,0.001675508505097241,0.0016710609140431186,2,1,2024-03-17,수능 수학 1등급 인원 VS 의대 모집정원 비교분석
0.0009790085915698302,0.0010044015669473418,0.0010025739447352868,0.9960397051213721,0.0009743107753755251,3,1,2024-03-17,사설 의대 교수들 초유의 집단사직 결의 조건 없이 만나라
0.002225013004991737,0.8055087021594611,0.0022323684365593054,0.18780146550896276,0.00223245089002494,1,1,2024-03-17,현안문제인 의대증원과 관련한 우리당 입장은 무엇인지요
0.002793623662243314,0.0027658503446123723,0.041223435288999105,0.8242240388373925,0.12899305186675275,3,1,2024-03-17,영국과 일본의 의대정원 증원 사례 어떻게 했을까요
0.003547622072430707,0.003598803612077144,0.9300148218537916,0.059289524320377734,0.0035492281413228807,2,1,2024-03-17,의대 증원 80 지방에 수학 1등급보다 입학정원 많아져
0.0006844659570824178,0.13096802223119863,0.06271801504606529,0.7466595213918461,0.05896997537380761,3,1,2024-03-23,속마음 가입인사
0.0013070668410175314,0.0013328542304197346,0.001308786462960163,0.994749907251876,0.0013013852137266236,3,1,2024-03-23,의대정원 늘리기
0.003952497203931439,0.003982191154011089,0.10463817739724808,0.7720044107359761,0.1154227235088333,3,1,2024-03-23,가입인사드립니다 증원은 무조건 0입니다
0.0012080283683591029,0.0012206766221097688,0.10217262640882606,0.8014134105293147,0.09398525807139044,3,1,2024-03-31,3월 5주차 신문스크랩 체력 한계 정부 태도 변해야 다음주 진료축소 확대
0.0013801671872045393,0.0013763814249013592,0.001376074660061011,0.9944794920892177,0.0013878846386154832,3,1,2024-03-30,의대생 학부모의 역발상
0.0014413440408301914,0.0014445043176333446,0.994207543203823,0.0014605853828836308,0.001446023054829733,2,1,2024-03-30,고3 아들 과탐에서 사탐으로
0.0010049471004145312,0.18445749359501898,0.0010217080390915886,0.7457080359684644,0.06780781529701056,3,1,2024-03-30,이천공에게 의대 증원 2000이란 수를 넣어 1 058명으로 합시다
0.12584773345429437,0.0020410613292739127,0.6406224429061805,0.22944595044666985,0.002042811863581395,2,1,2024-03-30,결국 새롬동에 생기나봐요
0.0018992262132142145,0.0019124705835770219,0.9923392186408446,0.0019231620252403527,0.0019259225371237878,2,1,2024-03-29,2025 육사 제85기 선발 전형 1차 2차 종합 핵심사항 압축 내용들 필독 확인 바랍니다
0.010608885989926476,0.011002348800646313,0.01073227523884785,0.9569436678938873,0.010712822076692217,3,1,2024-03-29,사전투표 일주일 남았는데 요지부동
0.040155622811305615,0.040548120659319876,0.3959211191623052,0.4816282250007555,0.041746912366313664,3,1,2024-03-29,안녕하세요
0.1064715741255066,0.3910897416071053,0.0036243442854337715,0.49523416782707874,0.0035801721548755533,3,1,2024-03-29,엉망이네요
0.0009745633944720516,0.0009695451607175442,0.14084706137482356,0.8562482703203269,0.0009605597496599467,3,1,2024-03-29,의대생 유효 휴학 1만명 육박
0.009556316277769934,0.009635164514020935,0.00962658221625887,0.9615744736701469,0.009607463321803258,3,1,2024-03-29,의대증원의허구 퍼온글입니다
0.0019201534255388066,0.3285432111470883,0.001926758220430185,0.5814877330240213,0.08612214418292136,3,1,2024-03-29,기사 김경율 용산 입만 쳐다보다 당 지지율 바닥 한동훈도 힘들어한다
0.014312083678491305,0.014395832638069522,0.9426031995327301,0.014346472349376922,0.014342411801332064,2,1,2024-03-29,중1 외대부고 의대 특집 현장 설명회를 다녀와서
0.29402689910815244,0.43952492394444104,0.005646278186653118,0.005673576028670436,0.2551283227320831,1,1,2024-03-28,윤석열이 의대증원 2000명을 포기하지 않는이유
0.0024210448164520624,0.0024396916153104,0.1064118710039601,0.8863066391146693,0.0024207534496079987,3,1,2024-03-28,충북대 의대 교육인증평가 떨어지면 학생 의사고시 응시자격 박탈
0.001992050166966482,0.0019619237199472047,0.9920704603408059,0.0019921462568488232,0.0019834195154314954,2,1,2024-03-28,혹시 외고나 국제고에서 의대 진학한 예가 있을까요
0.02550489843788594,0.025267448593527086,0.8978052815007824,0.02586713534710596,0.02555523612069861,2,1,2024-03-28,예2 학부모입니다
0.004823784859528077,0.004837096411462866,0.004838864174712659,0.9806485979453936,0.00485165660890294,3,1,2024-03-30,의대 증원이 문제가 아니라고 생각합니다
0.0010070632737353296,0.0010092387947590045,0.0009975848664801016,0.9959822474788117,0.0010038655862139477,3,1,2024-03-28,의사들의 딜레마
0.023550191112385384,0.0031653654508084486,0.967036281517115,0.003128042308247061,0.003120119611443921,2,1,2024-03-30,오늘 코엑스 성대설명회요
0.0012731785674318366,0.0012665522170859133,0.1488233846651612,0.8473570987350904,0.0012797858152305748,3,1,2024-03-30,의대증원 6년후 입시는 어떨까 궁금했는데요
0.05906432259850411,0.14154160352310913,0.00010677167784841679,0.026006411256874005,0.7732808909436644,4,1,2024-03-31,언론사별 랭킹뉴스 2024 03 31
0.02331770201006309,0.0013757517252426916,0.9495883134991935,0.001366976720567149,0.024351256044933572,2,1,2024-03-31,2025 수능 킬러문항 출제 배제 송도 국영수 펜타학원
0.7574255792217902,0.21389231569885828,0.0007109404688892833,0.0007053013998574893,0.027265863210604455,0,1,2024-03-31,2024 3 27 신문정리
0.9807112890726768,0.01895629787125489,0.00011070241147445725,0.00011041296474121163,0.00011129767985268351,0,1,2024-03-31,올해만 2714 상승 비트코인 경기 회복 기대감 은행 주담대 금리 2년 만에 평균 3 수도권 아파트 절반 상승 거래 쿠팡 이마트 제치고 유통 1위 10만전자 간다
0.0011475474874846272,0.6455479700107646,0.29294007815237316,0.059228901382080326,0.0011355029672973204,1,1,2024-03-31,경북대 상주병원 건립 지역 최대 현안으로 떠올라
0.001325002410504989,0.001333203607188973,0.033132807967418736,0.7207385860519203,0.24347039996296702,3,1,2024-03-31,응급실 이야기 서평 의사의 일기장을 엿보다
0.7946600203310739,0.0008170818190694155,0.20286906984042688,0.0008188593029109239,0.0008349687065190643,0,1,2024-03-31,부동산임장 대전광역시 서구 둔산동 탄방동 크로바 목련 한마루
0.0020052011912635175,0.39479308266674984,0.0020174568671028586,0.5991848602013978,0.001999399073486116,3,1,2024-03-31,동네병원도 진료시간 축소된다 개원의들 4월부터 주 40시간
0.5370154745766125,0.17381346006460635,0.03731078774358462,0.25098327665419357,0.0008770009610028906,0,1,2024-01-01,2024년신년사 서울아산병원장 청라 개원 관련 여러번 언급
0.0027314299159797843,0.002780904472107402,0.0027386211934824004,0.9890251813639325,0.002723863054497985,3,1,2024-03-31,200명정도면 괜찮지 않았을까 하는 생각이 드네요
0.0051048741642268644,0.004929153168944445,0.004946647730441938,0.9800192912817025,0.005000033654684179,3,1,2024-03-31,소신 의대 증원 반대 이거 다 떠나서 이 한마디는 해야겠음
0.0063263729312710276,0.006498270750282813,0.006342708030949989,0.9743100333818285,0.006522614905667558,3,1,2024-03-31,댓글 참여 꼭 부탁드립니다
0.002010528618770726,0.0020151308436581416,0.001996532455699324,0.9254468488997493,0.06853095918212249,3,1,2024-03-31,의대 증원 관련 의사들의 행태에 대하여
0.0027380196949667646,0.002744115723522478,0.002726331499998307,0.9890435742746778,0.002747958806834462,3,1,2024-03-31,의대정원 관심 없었는데
0.0008490675047532235,0.1371367969492494,0.0008486730072119558,0.8603095361997314,0.0008559263390539356,3,1,2024-03-31,올해는 의대정원 1 222명 증원부터 시작하고 연차적으로 늘려나갑시다
0.005155416655400513,0.3658077625208327,0.00519643695034874,0.6185836300048192,0.005256753868598986,3,1,2024-03-30,의대증원 탈탈 털었다 이주영소아과의사
0.0008846540996621183,0.32944267678084715,0.0008995936947811178,0.6678716908958294,0.0009013845288802448,3,1,2024-03-30,욕먹을 각오하고 마지막으로 써볼게요 feat 의대증원
0.0004025166991869655,0.3704546642504665,0.000399269851031726,0.6283425742951351,0.0004009749041796696,3,1,2024-03-30,의대정원 문제에 대한 소신입니다 feat 답글입니다
0.0017511278700174555,0.15773561661195143,0.10473293080767822,0.7340106712182604,0.0017696534920925951,3,1,2024-03-28,이런 기사 보면 의사들 절대 지지할 수가 없음
0.0004488504695950632,0.4758085016509636,0.0004502256580643871,0.5228418148809407,0.00045060734043624387,3,1,2024-03-28,이제그만 타협했으면 좋겠습니다
0.0023706302866210653,0.0023564804519507028,0.9906391192537218,0.002315979071568652,0.0023177909361377673,2,1,2024-03-27,뭐부터 준비할까요 사상 첫 전국 의대 설명회 열린다
0.002109871557608108,0.0021275987078461867,0.20343900149012956,0.7902078337048585,0.002115694539557706,3,1,2024-03-25,의대 교수 1000명 늘린 후 5년 뒤엔
0.0008186383113492135,0.20879216874756365,0.0008257735872493907,0.6848115041161948,0.10475191523764302,3,1,2024-03-25,공유 90억 쏟아부었다 영화관에서 의대증원
0.001577107009303299,0.0015928878109279987,0.02651236824666338,0.9687200538465899,0.0015975830865154782,3,1,2024-03-25,혹시 의대정원2천명 확대한거 취소될수 있는건가요
0.0012447319739577098,0.0012369669221047007,0.013667774173876168,0.9131959633659361,0.07065456356412542,3,1,2024-03-25,의대 교수 사직서 착찹합니다
0.0007237406268491789,0.0007260208209801521,0.4863750719689458,0.5114513018219001,0.0007238647613247336,3,1,2024-03-24,의대증원에 대한 잡담 추가
