,doc_freq,mean_tfidf_in_corpus,sticky_score
실력,286,0.005048428000920222,47.28501355335425
감사,928,0.018632096065016382,47.26953234777917
인사,170,0.002596711444820699,47.265398575357416
해소,252,0.004339545012023272,47.19503242927277
국내,299,0.005346877811810986,47.109777258290215
통계,187,0.0029704688254674908,47.09771269340775
불편,204,0.0033379436297872648,47.02689048313066
수요,478,0.009166485987729782,47.01722901865125
절반,189,0.0030210766149118095,47.00233745835882
방문,337,0.006174510350453271,46.971846654135646
조치,260,0.0045396618720512,46.934272525143925
당시,246,0.0042566243621723334,46.798093805268394
생명,451,0.008643922373138806,46.76520429655979
경제,465,0.00894812227659975,46.74248939357993
능력,250,0.004348597369330322,46.741226294867204
제기,195,0.0031734001419755115,46.72449162943078
주도,156,0.0023387933735485307,46.72346639834149
증가,655,0.01303683346994375,46.6629458419175
평균,407,0.007724828994977287,46.648478753486394
출신,283,0.005072802910390773,46.60121597487996
차례,152,0.002262267603067336,46.59335728837282
보상,268,0.004752084838566476,46.591802367572605
비중,197,0.0032322390452231824,46.547465276648005
가치,206,0.003429180187119396,46.509735729215414
