,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
중국인,0.0002363022424673892,0.0002460783834055823,0.00032356263003104063,0.002917902760551204,-0.0026816005180838147,-0.0026718243771456218,-0.0025943401305201634,0.0025943401305201634
원상,0.0001213972394939597,0.00022338615393770084,0.00035745959516760186,0.002933384596607931,-0.002811987357113971,-0.00270999844267023,-0.002575925001440329,0.002575925001440329
영향,0.007851273813239102,0.007859805713193228,0.00848228310835003,0.010998834236672224,-0.0031475604234331225,-0.0031390285234789966,-0.0025165511283221937,0.0025165511283221937
추계,0.0015465943019490939,0.0017403427255850016,0.00204616588731135,0.0045623420455439875,-0.0030157477435948936,-0.002821999319958986,-0.0025161761582326377,0.0025161761582326377
생기,0.0013813217580901601,0.0034134934987915338,0.005236169563606089,0.007748613908426624,-0.006367292150336464,-0.004335120409635091,-0.002512444344820536,0.002512444344820536
후보,0.003312857126127348,0.003807037698421889,0.0021205286270685416,0.006256814230578327,-0.0029439571044509788,-0.0024497765321564377,-0.0041362856035097855,0.0024497765321564377
금지,0.008908450312651434,0.006445753554588206,0.005385446462081714,0.011353321615096602,-0.0024448713024451674,-0.004907568060508395,-0.005967875153014887,0.0024448713024451674
트리플,5.659304125706724e-05,5.150429448835696e-05,0.00014396476097457427,0.0025588054921793345,-0.002502212450922267,-0.0025073011976909777,-0.0024148407312047605,0.0024148407312047605
라이브,0.0006243872499790781,0.000477011482519578,0.0007087653040001963,0.0030599052673831438,-0.0024355180174040654,-0.002582893784863566,-0.0023511399633829476,0.0023511399633829476
합격선,0.00317997190229443,0.0036881774061203474,0.0034751027804825955,0.006018681096301347,-0.002838709194006917,-0.0023305036901809994,-0.0025435783158187513,0.0023305036901809994
학년,0.006076283290159607,0.009154492253985921,0.01033387406729071,0.012661023255195029,-0.006584739965035421,-0.0035065310012091077,-0.0023271491879043194,0.0023271491879043194
선택,0.008596265303700883,0.009280619617277256,0.011497588148456056,0.013820799109592987,-0.005224533805892105,-0.004540179492315732,-0.0023232109611369314,0.0023232109611369314
부모,0.004080588159572935,0.005264488094824799,0.005369613134842305,0.007677227595472311,-0.003596639435899376,-0.002412739500647512,-0.002307614460630006,0.002307614460630006
연고,0.0014482117942310822,0.0012384309286690715,0.001703018101087279,0.00400359721313694,-0.0025553854189058573,-0.002765166284467868,-0.002300579112049661,0.002300579112049661
입시위키,0.00010530382536413918,0.00019185008003313236,0.0004444966006108391,0.002719481155827471,-0.0026141773304633317,-0.0025276310757943385,-0.0022749845552166316,0.0022749845552166316
