,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
트리플,8.41564948954152e-05,5.13668783695037e-05,0.00014425763347869567,0.0025832399115387514,-0.002499083416643336,-0.0025318730331692478,-0.0024389822780600556,0.0024389822780600556
금지,0.008920319679232746,0.006487801357571353,0.005424010604703717,0.011341487370115052,-0.0024211676908823063,-0.004853686012543699,-0.0059174767654113355,0.0024211676908823063
생기,0.0014314103690120372,0.0036778847833710306,0.0053891236838767235,0.007806235307002454,-0.0063748249379904165,-0.004128350523631423,-0.0024171116231257303,0.0024171116231257303
커뮤니티,0.0025514933260667866,0.002468384605853146,0.00970945591050363,0.012080045740784653,-0.009528552414717867,-0.009611661134931507,-0.002370589830281024,0.002370589830281024
라이브,0.0006185435978522545,0.0004991724246881516,0.0007003984745892206,0.003028138102482552,-0.0024095945046302978,-0.0025289656777944007,-0.0023277396278933316,0.0023277396278933316
부모,0.004267137456469465,0.005340750195331613,0.005347260101765372,0.007648957265799833,-0.003381819809330368,-0.0023082070704682203,-0.0023016971640344615,0.0023016971640344615
입시위키,0.00010524157694975128,0.00019292598407040797,0.0004427274174174255,0.002735538359349207,-0.002630296782399456,-0.002542612375278799,-0.0022928109419317814,0.0022928109419317814
트럼프,0.0023330590480303,0.000785069878268001,0.0027177090693525034,0.0050004424753789765,-0.0026673834273486766,-0.0042153725971109755,-0.002282733406026473,0.002282733406026473
합격선,0.003184627310526126,0.003736525657596792,0.003462999194592889,0.006018707465172335,-0.0028340801546462096,-0.002282181807575543,-0.0025557082705794463,0.002282181807575543
선택,0.0087456924981091,0.009320207454375904,0.011422773978209183,0.01370160598260336,-0.00495591348449426,-0.0043813985282274565,-0.0022788320043941775,0.0022788320043941775
연고,0.0017234827295950113,0.0012636155009625048,0.0017452126671805193,0.003974611229372085,-0.0022511284997770737,-0.00271099572840958,-0.0022293985621915655,0.0022293985621915655
회귀,0.00018063978234291876,0.00011384160379971201,0.0002741853055303289,0.0025023173703129756,-0.0023216775879700566,-0.0023884757665132636,-0.0022281320647826466,0.0022281320647826466
전교,0.0010863304482553683,0.0011487544819546412,0.0012649991117243756,0.003474591111557008,-0.00238826066330164,-0.0023258366296023667,-0.0022095919998326324,0.0022095919998326324
재수,0.0072140564968541316,0.007212737810014995,0.010265704929010699,0.012444722756289306,-0.005230666259435174,-0.005231984946274311,-0.002179017827278607,0.002179017827278607
유클,0.0,0.0,5.9474416203882475e-05,0.0022237706314481307,-0.0022237706314481307,-0.0022237706314481307,-0.0021642962152442482,0.0021642962152442482
진학사,0.00036952488931535165,0.0004188484036894074,0.003689294424017737,0.005790337345366564,-0.005420812456051212,-0.005371488941677156,-0.002101042921348827,0.002101042921348827
삭제,0.0033569778906827126,0.005282981867411401,0.006050747538438549,0.00814819967018187,-0.004791221779499158,-0.002865217802770469,-0.0020974521317433208,0.0020974521317433208
지난해,0.00596823901870943,0.004332158232128406,0.00527681643580584,0.00804392593512073,-0.0020756869164112995,-0.0037117677029923236,-0.002767109499314889,0.0020756869164112995
노용관,0.0,0.0,1.154776292773383e-05,0.00201784825360829,-0.00201784825360829,-0.00201784825360829,-0.002006300490680556,0.002006300490680556
정상,0.004025273638511414,0.005458280774754303,0.005503521837479768,0.00750784449802757,-0.003482570859516156,-0.0020495637232732676,-0.0020043226605478024,0.0020043226605478024
자료집,8.673239038758547e-05,0.0004067196189698607,0.0004953596745591607,0.002474734823541834,-0.0023880024331542483,-0.002068015204571973,-0.0019793751489826732,0.0019793751489826732
교사,0.003667454286432048,0.003110819105262907,0.002846711396877176,0.00562539567394092,-0.0019579413875088717,-0.002514576568678013,-0.0027786842770637435,0.0019579413875088717
학부모,0.006596129326554064,0.008708740198904672,0.014466558074391508,0.016399089816230665,-0.0098029604896766,-0.007690349617325993,-0.0019325317418391573,0.0019325317418391573
수의대,0.0007779343578466491,0.0008987802410227212,0.0014273093959924759,0.0033472860112172408,-0.0025693516533705917,-0.0024485057701945194,-0.001919976615224765,0.001919976615224765
생기부클래스,2.5556171471660083e-05,0.0,0.0,0.0019440319580846022,-0.001918475786612942,-0.0019440319580846022,-0.0019440319580846022,0.001918475786612942
유클카페,0.0,0.0,0.0,0.0018927059182820638,-0.0018927059182820638,-0.0018927059182820638,-0.0018927059182820638,0.0018927059182820638
정리,0.005881642002821295,0.006317744611180466,0.005070161684189971,0.008206148280135392,-0.0023245062773140975,-0.0018884036689549265,-0.003135986595945421,0.0018884036689549265
군대,0.0016878187346854687,0.0010370562070689262,0.0019668505272612143,0.0038519688554357777,-0.002164150120750309,-0.0028149126483668517,-0.0018851183281745633,0.0018851183281745633
