,doc_freq,mean_tfidf_in_corpus,sticky_score
이름,169,0.0021360670348254795,53.88915419322494
대응,294,0.004459407007523679,53.85200253339507
전망,415,0.006710508063365046,53.82265300671825
대표,523,0.008731561072061444,53.742662264278685
안전,200,0.0027266506452436807,53.66749369309939
특별,210,0.0029215554053173896,53.550180552148475
유리,274,0.004120082575402371,53.514761913476995
추진,447,0.00735361531616728,53.509765901584274
최소,228,0.003264761675105609,53.46136956043482
배경,170,0.0021806317489942452,53.4485012462559
확보,254,0.003755345299659991,53.413576511081345
결론,238,0.0034561355271786613,53.409506633808846
판단,419,0.006856351249370309,53.332645995631
제시,299,0.0046148699657835475,53.251455834609864
고민,344,0.0054636080524478195,53.22104886445342
계획,693,0.012040393353820128,53.14256872450773
차지,161,0.0020307901376937837,53.1214609674392
방문,357,0.00572273590967473,53.103380051898085
소개,205,0.0028659268296445193,53.02738748908246
제도,345,0.005512784673292586,52.972732449571794
정확,205,0.002874115666593872,52.91530187590818
비용,220,0.003158807423721576,52.89978053447097
정리,391,0.006391403662703811,52.8992892071288
세계,377,0.006139428584842483,52.80534646713855
서울,822,0.014583239163691647,52.74898186220672
능력,279,0.004292987574819831,52.7112516430755
현장,385,0.0063142840117249525,52.63673100235605
감소,275,0.004243514745446955,52.4457378972354
작성,280,0.0043421249235109875,52.41360020760737
시대,298,0.004687546235704133,52.39517845662082
가치,201,0.002843979894831427,52.28955548655767
컨트롤러,181,0.00246467921693979,52.241488653564275
정성,234,0.0034794291440654697,52.23879929209568
해결,582,0.010150652512703091,52.194254940414616
유익,185,0.002549407765255091,52.121371292121545
규모,550,0.009563084719071826,52.06812352900719
개선,319,0.005130806420015,52.032306705782354
회사,198,0.0028058370967686316,52.025348160096776
혁신,134,0.001577764171758779,51.983032997379794
불안,216,0.003166998340950214,51.83587376968929
이야기,436,0.007411799191820516,51.83195533530551
요청,231,0.003458385456476422,51.81247836353865
본인,360,0.005952933786691081,51.7767047759166
선택,561,0.009835889616946045,51.7723989290794
대책,406,0.006847164995732596,51.738430403947
전쟁,186,0.002595927047357005,51.72518728840993
회복,182,0.002519134674303419,51.717259168555486
참여,380,0.006354111957631312,51.67177249806166
보장,208,0.0030311853990206516,51.59772608090219
해외,237,0.0035991291124142224,51.53149524771474
의지,181,0.002515984512458603,51.479180115453104
속도,217,0.0032194343339968243,51.42869465975278
종합,480,0.008340742233135124,51.38777925990288
의무,187,0.0026396767507688187,51.378189000025756
절반,174,0.0023885537344189947,51.349340644242204
국제,188,0.0026682942530375595,51.249978063871275
성과,116,0.001264497479017472,51.22549310601594
향후,205,0.0030045206554606607,51.192144488119204
상당,135,0.0016382553414726105,51.170179731218234
분석,514,0.009057366923204866,51.10681592157816
주장,447,0.007748115232752564,51.096720620054406
성장,242,0.0037408771992454757,51.045405698024624
인식,153,0.0020049659306392046,50.91571869084533
공개,374,0.00634960466161919,50.88709083266584
그동안,148,0.0019105948185422481,50.84871279820556
최초,138,0.0017143033858258259,50.84177425435939
최선,195,0.0028359918703939548,50.8343100268285
확대,667,0.012129923892675304,50.799989813504894
의견,533,0.009495900758206846,50.78173015148244
기술,281,0.004536460979729931,50.75444422507376
행복,449,0.007871058573830336,50.614027205789405
해소,166,0.002281338602135542,50.58911015521679
위기,231,0.0035705576052911915,50.54087924251924
구체,219,0.0033344250567603597,50.52573227870854
해석,147,0.0019154266047984232,50.421437383488446
전달,161,0.002199371670079028,50.32238095551528
차원,120,0.00138641331135311,50.28466755071833
감사,1067,0.020228084449973437,50.26360256454205
문의,204,0.0030661216180029606,50.170658717333886
글로벌,179,0.0025699466688925768,50.14080506012912
활동,335,0.005700893040232559,49.99333640883986
인정,319,0.00539453291981195,49.88636449296458
논란,230,0.0036113673752214076,49.87674615470361
정상,327,0.005557398941344052,49.86733351516596
산업,233,0.003674956150128124,49.84003967472813
보호,178,0.0025766591838665767,49.76711250624994
통계,163,0.0022756961205568087,49.76041549675035
위협,128,0.0015723581400771838,49.759789667608004
처리,192,0.002871425214820378,49.59413894009786
증가,570,0.010496253282887323,49.58137107578084
완화,170,0.002429272718945765,49.5731934823375
유일,138,0.001785820849435841,49.53656658429651
동일,149,0.002011914095057004,49.47020243523247
악화,142,0.0018742490456431,49.40420880203447
반발,300,0.005076318298742538,49.37200213196261
업무,231,0.003679417435619024,49.36511930772891
방침,220,0.0034582774819350392,49.34641257558351
사고,258,0.004228835238326909,49.34177273532782
변경,307,0.005228491042541425,49.289626958303224
현상,241,0.0038924389268361202,49.25968491462636
목소리,235,0.0037779882050218627,49.18388031033758
오후,278,0.004652453634627645,49.18218139763887
사례,199,0.003047819390418971,49.162272524071895
말씀,374,0.00660749223514687,49.162061352111195
비판,284,0.00477720921645592,49.15868360644593
