,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
로스쿨,0.003121456425120932,0.0009984139556942515,0.001239550336016952,0.0008881319004406858,0.0018819060891039799,-0.00212304246942668,-0.0018819060891039799,-0.002233324524680246
방침,0.005342392465895343,0.0034870602417445113,0.0014839519048205686,0.002182392369881121,0.0018553322241508315,-0.0018553322241508315,-0.003858440561074774,-0.003160000096014222
총파업,0.0038338537566271363,0.0019788049072804697,0.000820048426874,8.680592121609137e-05,0.0018550488493466665,-0.0018550488493466665,-0.0030138053297531363,-0.003747047835411045
소생술,0.0019224067585355757,7.441608766096379e-05,0.0001022106924413336,6.532053482557347e-06,0.0018201960660942421,-0.0018479906708746118,-0.0018201960660942421,-0.0019158747050530183
긴급,0.003275698756586999,0.001476834638602523,0.0009474268326238391,0.0011230076704336425,0.0017988641179844758,-0.0017988641179844758,-0.0023282719239631597,-0.002152691086153356
피해,0.007304934005402385,0.0054037934534008755,0.005143882872344603,0.005507058313922095,0.0017978756914802897,-0.0019011405520015096,-0.0021610511330577824,-0.0017978756914802897
실력,0.005358276247050206,0.0030612701201257007,0.0035628171570261462,0.003277451685119311,0.00179545909002406,-0.0022970061269245055,-0.00179545909002406,-0.0020808245619308953
보험료,0.003954763862256586,0.002165472314357892,0.0016374450348131718,0.001452831898625766,0.0017892915478986936,-0.0017892915478986936,-0.0023173188274434138,-0.00250193196363082
건보,0.005091019386187606,0.0024266282370754024,0.0031117620343694037,0.0033066654773548413,0.0017843539088327645,-0.0026643911491122034,-0.001979257351818202,-0.0017843539088327645
이탈,0.005559673206920912,0.003792594317591477,0.0032929747146324254,0.002495867359670361,0.0017670788893294352,-0.0017670788893294352,-0.0022666984922884866,-0.003063805847250551
비리,0.002323986971492746,0.00041392089631220704,0.0005530933239969305,0.0005578930887648289,0.0017660938827279173,-0.001910066075180539,-0.0017708936474958156,-0.0017660938827279173
임상,0.004432454746403124,0.0017726866692490183,0.00266704167210072,0.0022542434863855225,0.001765413074302404,-0.002659768077154106,-0.001765413074302404,-0.0021782112600176014
우려,0.007445350222048829,0.005680584294773127,0.005115976027630387,0.00466753204157036,0.0017647659272757021,-0.0017647659272757021,-0.002329374194418442,-0.0027778181804784686
개인,0.007763639128055336,0.005536095199209851,0.0050129574918679615,0.006001461813496532,0.0017621773145588045,-0.002227543928845485,-0.002750681636187375,-0.0017621773145588045
심폐,0.0019507492162562032,0.00019645412830780425,0.00015564679668832082,4.975751410667978e-05,0.001754295087948399,-0.001754295087948399,-0.0017951024195678824,-0.0019009917021495233
그림,0.0028028417500335734,0.0010557870153980113,0.0008357205798458802,0.0005586591513898205,0.001747054734635562,-0.001747054734635562,-0.0019671211701876934,-0.002244182598643753
분업,0.0029507254008993154,0.0012065373012663091,0.0009389744858515354,0.0006284077260992811,0.0017441880996330063,-0.0017441880996330063,-0.0020117509150477803,-0.0023223176748000344
피습,0.0018714754762160864,0.00011846129616495835,0.0001300860194528201,0.00010024146378888028,0.0017413894567632662,-0.001753014180051128,-0.0017413894567632662,-0.001771234012427206
목숨,0.004082588916442779,0.002078369649564905,0.002362976183290918,0.001346408997652221,0.001719612733151861,-0.002004219266877874,-0.001719612733151861,-0.0027361799187905584
마련,0.005261122165499229,0.003542305884762014,0.003283507945468573,0.0016223470863129055,0.001718816280737215,-0.001718816280737215,-0.001977614220030656,-0.0036387750791863236
개업,0.003308877265597063,0.0012442674398971682,0.0016032811039976454,0.0011591397847744512,0.0017055961615994176,-0.002064609825699895,-0.0017055961615994176,-0.002149737480822612
지방대,0.0036896112029436135,0.0013408116885154303,0.00199129558390375,0.0013558960318871538,0.0016983156190398634,-0.002348799514428183,-0.0016983156190398634,-0.00233371517105646
대형,0.004669371062569444,0.0029783453882424446,0.0024544917672653117,0.001999460913170007,0.0016910256743269993,-0.0016910256743269993,-0.002214879295304132,-0.002669910149399437
성형,0.002851862234798747,0.000962764921393986,0.001163620879447914,0.0010812506078172386,0.001688241355350833,-0.001889097313404761,-0.001688241355350833,-0.0017706116269815084
대한의사협회,0.0063669291032796916,0.004688285687222135,0.001642719853449647,0.001328930960675419,0.001678643416057557,-0.001678643416057557,-0.004724209249830045,-0.005037998142604272
싸움,0.005191190012695665,0.00351496504133329,0.0028017878834670196,0.002581787707182428,0.0016762249713623747,-0.0016762249713623747,-0.0023894021292286453,-0.002609402305513237
제도,0.006995878568941102,0.005325458841056534,0.005225617206913556,0.005185780953653693,0.001670419727884568,-0.001670419727884568,-0.0017702613620275464,-0.0018100976152874088
협의,0.004950034434656235,0.0032862356324078685,0.0024922848243364056,0.003056855471289258,0.0016637988022483669,-0.0016637988022483669,-0.00245774961031983,-0.0018931789633669775
총회,0.003105234667273424,0.0014446463015558107,0.00033070686920285645,0.0005405368909727565,0.0016605883657176135,-0.0016605883657176135,-0.0027745277980705677,-0.0025646977763006677
여건,0.003678618591659029,0.00193155896700339,0.0020232168987487456,0.0015834811217125256,0.0016554016929102833,-0.0017470596246556389,-0.0016554016929102833,-0.002095137469946503
