,doc_freq,mean_tfidf_in_corpus,sticky_score
완화,186,0.0018516785612646262,65.22474255216025
보장,277,0.0032526969865373616,65.13513680304305
범위,317,0.003869087067807511,65.10460700033059
가족,348,0.0043512744862735896,65.03123711793246
주장,468,0.0062101061339144194,64.90889195079288
자료,537,0.00727317927162842,64.90854148919
정상,423,0.00552450988340272,64.83245600961422
진단,204,0.0021574493162998653,64.60911310496107
소개,213,0.0023003636340301324,64.5383429279585
시스템,515,0.006981216813139002,64.5265016672879
산업,264,0.0030917062006933513,64.52076152370482
피해,409,0.005339101182057363,64.52018799726092
최종,361,0.0045990182644585305,64.47558892450077
제도,417,0.005467797568989552,64.47326088239755
제출,294,0.003560423155391834,64.46770178605045
시대,367,0.004705335285818829,64.32575503708162
서울,943,0.0136750493465057,64.25872770400866
발전,237,0.002688567699892494,64.25258237957989
국제,227,0.002535305411896871,64.20944545161743
발견,145,0.0012584560196334694,64.20315416349459
유일,187,0.0019154744550609342,64.14050367527285
안정,415,0.005471012847630252,64.13215516207437
최선,288,0.003492038166625921,64.11343566484516
성과,165,0.001576391097831957,64.043071775418
일정,394,0.005152194423961185,64.04218931467335
지정,187,0.001920501466268549,64.03009967973931
대책,466,0.006278016094582001,64.02843768742227
영상,338,0.004281611755433711,63.99561642376805
동일,187,0.0019229169071208931,63.977186468908954
컨트롤러,176,0.0017511955266980175,63.97218892371312
특별,247,0.002865243681210293,63.902827446744276
자격,294,0.0036009469949255593,63.89988850648708
과거,223,0.002492316867392576,63.85445779050847
역사,227,0.002555079487065945,63.852299456557624
고민,511,0.00702184852922465,63.701028277754155
머리,253,0.00297488684398292,63.64961065067419
단계,318,0.003996986230755853,63.63835826537764
악화,172,0.0017043194247120968,63.60195412874025
조치,301,0.0037341567990546655,63.580488094544066
희망,354,0.0045712658251980814,63.54031760590311
일상,164,0.0015822706005613764,63.50999773778433
사태,584,0.008202282733317499,63.4625143482701
인공,174,0.0017450416426522976,63.38701653789076
성장,277,0.003370903343863733,63.37362741934743
내부,231,0.002645192632009127,63.37113654064404
이야기,506,0.006991778759982187,63.31506604433677
최대,729,0.010516036025818786,63.303032255681785
현상,311,0.003914427035474638,63.28306387602384
신경,184,0.0019104561434301098,63.22033074277743
걱정,592,0.0083658989596368,63.20802760645596
비용,285,0.003515194808733683,63.12020014036342
등장,144,0.0012817628275124788,63.109100675895064
인기,288,0.003564121452051352,63.10086246073884
특정,196,0.00210666008098413,63.090262497566506
바탕,173,0.0017433510291727538,63.06156163040041
기능,176,0.001791332434161129,63.052325063851725
공유,441,0.005996810654016126,63.028717198009176
나머지,207,0.0022857460639326955,62.99939069309652
글로벌,210,0.0023341345016154144,62.98486155800054
