,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf
어구,4.287341489469817e-05,3.3358068334008245e-06,1.3096738022417264e-05,0.0
어그,0.00011216110645890136,0.0002620290079040768,0.00010678885555797425,0.0
어그로,4.554515995998367e-05,9.590101444893572e-05,6.706323133684644e-05,0.0002740548333419102
어금니,7.682234827781066e-06,2.914094325910964e-05,9.896051901326451e-05,0.0
어깃장,7.402183751315277e-05,0.0,4.108592448793258e-05,1.1024830511620818e-05
어깨,0.0005666794285987656,0.0002859074958295436,0.00032333590642083233,0.00034629722015207324
어깨동무,2.109598671679367e-05,2.9584770109505805e-05,4.8478120278172356e-05,0.0
어나더,3.964425573919654e-05,0.0,3.6211457492678326e-05,0.00011286043505873693
어나프라주,0.0,2.718163169560775e-06,0.0,1.7366398809060845e-05
어니,1.5429567643100572e-05,0.0,1.7438129910728928e-05,0.0
어니스트,2.245617869021853e-05,0.0,3.824258051731901e-06,1.6085367759519255e-05
어닐,0.0,1.4356475813490199e-05,0.0,0.0
어닐링,1.977983753102919e-05,2.888291173883939e-05,0.0,0.0
어닝,0.00024730419072794267,0.0001317840506684779,0.0001254651442433931,1.1396770126705365e-05
어도비,1.227532317471234e-05,3.985704848562016e-05,0.0,0.0
어도어,0.0,0.0007274115925679612,0.00010834914311809744,3.7206849209536075e-05
어둠,0.00011345151496410771,0.00024573892086023215,4.707789627693112e-05,4.171796475753118e-05
어드바이스,0.0,0.0,3.595963524903747e-05,0.0
어드바이저,1.7346467588478004e-05,8.920901427400112e-06,0.0,0.0
어드반테스트,1.129568037822947e-05,0.0,6.145549424473075e-06,0.0
어드밴티지,2.5133723810144404e-05,0.0,5.0422023665682775e-05,6.208894344374396e-05
어드벤티지,2.3677655108971282e-05,0.0,0.0,5.30370587828018e-05
어디가,0.0,0.0,7.075473825566734e-05,0.0
어디쯤,0.0,3.403972921652184e-05,6.1966561309385e-05,0.0
어랏,0.0,7.652987322282804e-05,6.909216753604329e-05,0.0
어럽,1.0953650134505921e-05,0.0,3.0473797560041757e-05,0.0
어렇게,0.00011022804650003207,0.0,0.0,6.804576110662536e-05
어려움,0.0020905585097914657,0.002130778118333965,0.002038100479376406,0.0011792114287203525
어로,0.0,4.150548614058555e-06,3.0493752339222683e-06,0.0
어록,5.102382588724158e-05,0.0001436933001111296,5.193264807207832e-05,0.00010780491070293074
어뢰,6.182865521685983e-06,0.0,1.2984725108496441e-05,0.0
어류,0.0,1.4797697939911668e-05,1.832307205485184e-05,0.0
어르신,0.0009268463370692277,0.0004978531983301529,0.0005581077628603961,0.0002716020684859304
어른,0.0008667291134281167,0.001321910859836989,0.0011847435147494493,0.002422538076200839
어린것,2.101275034321264e-05,4.083207080405166e-05,0.0,0.0
어린아이,5.730322399504356e-05,0.00014665512368530276,7.156944326163067e-05,4.1075319823511596e-05
어린애,3.5031601400548885e-05,4.311841436174281e-05,8.347717223502399e-05,6.526699627516897e-05
어린이,0.000980940486504126,0.001241046023017877,0.0006978077260910709,0.0005631225352628267
어린이날,0.0,0.0007385900272939983,3.251693201830015e-05,0.0
어린이집,0.00036600944854544773,0.0006801415524352458,0.0002654647843830033,0.0003979074799859679
어림,3.715008166138355e-05,7.464679543744114e-05,0.0001388803524225497,0.00029797125335863297
어림짐작,2.7049293463215396e-05,4.9032544752875364e-05,2.0280350332631336e-05,0.0
어마,0.00018841530323780972,2.20552450456061e-05,5.8870545335755825e-05,0.00021536492710972266
어머니,0.0006882034123403133,0.0011887179292011598,0.0009778607182815442,0.0008860892136344609
어머님,0.0005911598012306394,0.0008014337944272983,0.0005887035133685435,0.00100381994339113
어메니티,0.0,0.0,1.8378408647722834e-05,0.0
어메이징,0.0,8.634754440585719e-05,0.0,0.0
어명,3.211796403029924e-05,9.430167719483182e-06,0.0,0.0
어묵,9.16430611390956e-06,1.3354364246142396e-05,4.259068561529393e-05,0.0
어문,1.4073129587306494e-05,5.867996876249498e-05,5.767213262675278e-05,0.0001007265773162452
어문학,0.0,3.601793768554551e-05,5.513696926226203e-05,0.00013337889131858168
어뮤즈,0.0,0.0,1.0464712749212844e-05,0.0
어미,0.0,0.0001722816343277426,4.436309887060073e-05,0.00016559517130519024
어민,0.00010134047193592491,0.00019593727138565275,7.912994459412793e-05,7.920223549916409e-05
어바웃,0.0,3.526641014872512e-05,4.320362507389693e-06,0.0
어반브릭스,0.0,2.5142531074746368e-05,2.1165540424399165e-05,0.0
어버버,0.0,2.863853563288922e-05,8.205011495096612e-05,0.0
어버버버버,0.0,3.9850046888154024e-05,1.4552154823848136e-05,0.0
어버어버,0.0,2.5288729112380506e-05,0.0,0.0
어버이,0.0,0.00015457750840915918,0.0,0.0
어버이날,0.0,0.00031757122103697475,0.0,0.0
어법,1.6950614491018733e-05,0.00017091302851389808,3.038516761582022e-05,4.1870483204597466e-05
어벙,0.0,0.0,8.357831613571737e-06,0.00013024036608909632
어벤저스,0.0,5.933942632531072e-05,0.0001344973684341446,2.0798640144026915e-05
어벤져스,2.7720838658843278e-05,2.732377197106166e-05,0.0,3.4488054871030495e-05
어보브,2.9383005083438546e-05,2.8776325998625725e-05,6.066941107601875e-06,0.0
어보브반도체,3.8340148286026154e-05,0.0,0.0,0.0
어부,0.00010818306157848445,7.077436233388792e-05,1.47001047496174e-05,0.0
어부지리,4.578118733292691e-05,0.00013141072988658383,7.44853509472722e-06,0.0
어불성설,0.00018906032356726595,0.00023004155760319927,6.916437500299432e-05,0.0005430915527929565
어선,0.0002471135357572312,3.530131670167467e-05,2.5035362604017755e-05,0.00012335472360742867
어솨여,2.5336266641319128e-05,2.1953840872203174e-05,0.0,0.0
어스,3.6625719328488324e-05,0.0,5.428766556877869e-06,0.0
어시스턴트,7.624163189556905e-05,1.9553778862757615e-05,9.405710071090728e-06,0.0
어시스트,3.5890735821010375e-05,7.520213271625631e-06,0.0,0.0
어안,3.758875655182131e-05,0.00019958116055152935,7.5723279262492295e-06,0.0
어업,7.526340815393629e-06,6.806127847085065e-05,6.039092983507894e-05,5.532377852779488e-05
어업인,8.204956805701083e-06,0.0,1.978546877518216e-05,1.4955110423369169e-05
어용,0.00014730999272325384,8.069005611746331e-05,9.16733751247481e-05,0.0
어울림,0.00010821315871341736,0.00010242156448912992,1.9036149197845093e-05,0.0
어워드,4.209738077170222e-05,1.226754286182288e-06,4.5543451752218086e-05,2.7920450754162345e-05
어워즈,1.4953712901669762e-05,0.0,9.589815549309904e-06,0.0
어원,4.731551165446836e-05,4.131454949986437e-05,0.0,0.0
어음,0.00019028447821331032,0.0,3.3216552946458866e-05,1.6979533990258605e-05
어의,2.118591701063888e-05,0.00017712030407851065,0.00017926272720992996,0.0
어장,0.0,2.7459125119343104e-06,7.989638377357666e-05,0.0
어제오늘,0.00016638589126069295,0.0001504951979510032,5.6438048941314405e-05,5.0780470944946355e-05
어젠다,0.00011197748005120788,0.00017863136542033972,5.962945882402286e-05,0.0
어젯밤,0.00022154285928705522,4.033673563805871e-05,0.0001862636395662259,0.00011098176796141171
어조,8.447945488932646e-05,8.557983587980855e-06,3.4115665639191005e-05,2.8360013008994238e-05
어종,0.0,0.0,1.0493739529269233e-05,5.589299915315125e-05
어중간,1.1119257946572208e-05,8.199064129063167e-05,0.00030693450318463944,8.456148840495708e-05
어중이떠중이,3.92348226597599e-05,5.0884543799402877e-05,0.0,0.0
어지럼증,3.961543690777174e-05,9.492320700003345e-05,3.029671976832429e-06,4.1804427285938695e-05
어진동,2.766881022909922e-05,3.352189539211482e-06,0.0,2.9292270469519506e-05
어쩌구,0.0,0.0,3.591985673443677e-05,5.466856098346549e-05
어쩌라고,1.9903724220589448e-06,0.0,8.795181745215855e-07,0.0
어처구니,0.0004950613575271681,0.0005315547664560021,0.0003675078530519392,0.00023860390675194013
어청도,3.908712307544949e-05,0.0,2.1195667260284216e-05,0.0
어촌,6.885324573364928e-05,4.739615510218944e-05,0.0,0.0
어치,0.00017509661377480796,0.00010636474480824303,0.00011811180794680448,6.462305496204858e-05
어카냐,8.48404662066805e-05,0.0,0.0,0.00021239563385303355
어캐,9.822039274923018e-05,0.0,6.727620077618176e-05,0.00010721842533289502
어택,1.5995454027054145e-05,3.929212421786594e-05,0.00010557555280851007,0.0001704847371675922
어텐션,7.216513286478227e-06,3.955508422258672e-05,2.6627935549276153e-06,2.9614071841037024e-05
어투,7.707601021343503e-05,0.00011482350917306464,2.3132449799276792e-05,0.0
어패,2.315189625471594e-05,1.1021770320222964e-05,7.836625814827993e-06,5.5979566172749216e-06
어패럴,0.0,0.0,5.9346475648333055e-05,0.0
어폐,1.584862408043478e-05,0.00012454968621436637,3.663573017554681e-05,4.3386622983628004e-05
어플,0.0003743371531016827,0.00038365353698607883,0.0002414889151965902,0.000131205011156953
어플라이,0.0,3.5873540526732355e-05,4.06129905932281e-06,3.957399032186725e-05
어플라이드,1.227532317471234e-05,0.0,6.88761172532749e-05,0.0
어플리케이션,3.541705912278624e-05,2.71574818010222e-05,3.684940898316576e-06,5.506440916008523e-06
어피티,8.46472753550742e-05,1.7374976365603794e-05,3.5497712125359904e-05,0.00024576360007510606
어피티블챌,0.00010974914811151097,0.0,0.0,0.0
어필,0.00015719563165785523,0.00047618152226448063,0.00032578923071144956,0.00031908262619718286
어학,0.0002341325146471009,0.0002983846260153473,9.14773141651871e-05,0.00017900419490297703
어학연수,4.242964536238479e-05,0.00013146292974396852,0.000180688266589367,0.0002687636900956154
어학원,0.00021301714934866616,0.0005677226664440858,0.0007753966707949854,0.00019535462723416767
어항,2.015473419970935e-05,0.0,4.828774606580467e-05,0.0
어획,0.0,2.5685721205722678e-05,6.266920614555775e-06,0.0
어획량,8.337307148009063e-07,1.1447638898339948e-05,2.031776166901488e-05,0.0
어획물,2.466208318679273e-05,0.0,0.0,0.0
어휘,0.00023985659723628404,0.0001609382518260772,0.00032056712031701943,0.0004125342264731507
어휘력,0.00018329261904681592,4.2080749962880857e-05,0.00010055678971358404,0.000243439077456899
억까,0.00011496470014832909,0.00014382004715743574,0.0,0.0001618823385886826
억류,3.774042447042672e-05,1.1689545787021927e-05,1.0936663090003612e-05,0.0
억만장자,6.280436914987007e-05,3.164244967455614e-05,3.1960302632235094e-05,5.369876579672703e-05
억수,0.0,9.575316489404954e-05,5.014745279307729e-05,2.5554934828885376e-05
억압,0.00041643542336975353,0.00021897343586934763,0.0004200520449989727,0.0001256453911582851
억양,2.7227364640752338e-05,1.6110422325643234e-05,3.5368422615488114e-05,1.5238741138108326e-05
억울,0.0001730369179615876,0.00015542738786513392,0.00015515090532309704,0.00037841336646052867
억장,4.556638463726646e-05,5.236083392659503e-06,7.099068132980678e-05,0.00013024598143344086
억제,0.0005008646979419619,0.00033690393010331484,0.0005956571345046472,0.0001311046333641045
억제력,3.169395064377577e-05,0.0,0.0,0.0
억제제,7.753822829960812e-05,7.302133593981684e-05,0.00018378054086576678,0.00017156678558887935
억지,0.0007240273633197532,0.0005727523517815524,0.0004007293162922014,0.000492045673559975
억지력,6.397445879966587e-05,0.0,5.1355727664879885e-06,8.17783789573298e-05
억측,0.00012912720337803,7.075596889332775e-05,4.4778407408131886e-05,5.438759704822503e-06
언감생심,5.248461834369021e-05,4.6340065669128494e-05,8.692527698097492e-05,7.573932669396215e-05
언급,0.003641110534142938,0.0028441900136100726,0.0021706703710534327,0.0026554607598701773
언니,0.0007138121712202495,0.0008972883432156397,0.0007256465727316184,0.0006711067763428329
언더,0.0001497288776186303,9.341852249678353e-06,7.388471804574946e-05,3.7961335707867116e-05
언더독,0.0,5.1927073303920415e-05,1.1101180124924783e-05,1.567410607452152e-05
언더스탠딩,0.00013231072410486966,0.0,4.1171895961172295e-05,0.00019649615794095727
언더우드,2.991900697741222e-05,9.211063932485991e-05,0.00010839021803246868,1.1269407570418694e-05
언덕,0.00014785822490914334,1.5645905275429614e-05,9.222136718232019e-05,7.86742465704808e-05
언동,0.0,1.3751776521284457e-05,0.0,0.0
언로,8.612122832422576e-07,0.0,3.3324604996368034e-05,0.0
언론,0.004948931406246947,0.004837750033495782,0.004031316619834756,0.002668877168578955
언론관,0.0,2.9000755265918556e-05,8.970842323089461e-06,1.1464395161333042e-05
언론사,0.001215068022031491,0.0008720425094225952,0.0006192498657408484,0.00030807851632026485
언론인,0.00019634931924850736,0.0001996796663526514,0.0002588709710570392,0.0
언론통제,0.0,9.009625177885835e-05,5.692757030140843e-06,0.0
언론플래이,0.00010648070293037925,3.2749085683093346e-05,0.0,0.0
언매,9.746049983215096e-05,0.00030290093325450145,0.0008253230955289867,0.0010788928677410879
언박싱,0.0,4.1984321695043816e-05,1.2834279266273382e-05,1.2003128216671506e-05
언베일드,1.0074348472202375e-05,0.0,0.0,2.430601547379771e-05
언변,7.562645242657135e-07,8.44994834431674e-05,6.516725161388806e-05,0.0
언사,0.00012122853672815335,0.0,1.539440023185587e-05,0.0
언설,0.0,2.056824682323325e-05,1.7555504846101024e-05,1.3158021637194742e-05
언성,1.5806481966162266e-05,0.0,8.637420201348145e-05,7.532944971403089e-05
언약,3.679292001766419e-06,0.0,3.613171258070775e-06,0.0
언어,0.0010519790341468863,0.0012658011467089822,0.0014234602575143227,0.0008600420941064718
언어도단,0.0,7.719628524337152e-05,0.0,3.561075019191774e-05
언어치료사,0.0,4.645224073476605e-06,0.0,8.528555085246306e-05
언어폭력,0.0,0.0,2.553672387362224e-05,1.7449377857325814e-05
언어학,2.072088494687176e-05,9.930238039371924e-05,7.86378707240922e-05,0.0
언쟁,7.11861742126832e-05,4.0238682084203575e-05,9.526103535261558e-05,6.09968274474871e-05
언저리,0.0001569345646805847,0.00015213812762056232,0.00026400299315625266,0.0001415548568905299
언제쯤,0.00015672343870155788,0.00014452676081399952,0.00015307363229634583,0.000734908912422841
언젠가는,2.795649518182752e-05,0.0,4.871376328599727e-06,0.00020709671548591846
언주로,1.898368969504268e-05,0.0,7.967100654117865e-06,0.0
언중언,4.143956329218329e-05,0.0,4.223977967008941e-06,0.0
언택트,1.292754426733642e-05,6.093901440023538e-05,0.0,0.0
언팩,4.0501140571513486e-05,0.0,0.00013788665819211714,0.0
언플,5.482212108311207e-05,0.0002162586367140806,0.000423728299970998,0.00017032871993667245
언플로,0.0,0.0,4.6607423484913135e-05,0.0
언행,0.00033375826280840777,0.00016407521126672692,0.0002018250683522326,0.00011675729629552592
얼간이,0.0,4.645224073476605e-06,0.0,0.00010717918236473667
얼개,1.1128643144175148e-05,0.0,4.771683622115015e-06,5.048329075969695e-06
얼굴,0.0016314962340035928,0.0012233095019990347,0.001345470627283927,0.0007984239805941414
얼떨결,6.548719176140132e-05,4.447322506620626e-05,0.0,0.0
얼레,0.0,0.00016227265262919836,2.0273689510195404e-05,0.0
얼레벌레,0.0,0.0,3.091041856515141e-05,2.4159346824807972e-05
얼룩,6.558490489789819e-05,0.00011143972374481103,5.069348908002581e-05,0.0
얼리,1.1844561783074169e-05,0.0,5.53882794213505e-06,0.0
얼리버드,0.0,8.34153756238591e-05,7.660792429203373e-05,0.001271951084677289
얼리텍,0.0,0.0,4.28457294134048e-06,7.539808090052999e-06
얼음,3.479358158174677e-05,0.00017581697042083098,0.0001938647067531116,7.691310517410467e-05
얼음물,2.2799642375521746e-05,3.6638696054370245e-06,4.360686612966642e-05,0.0
얼죽신,0.0,0.0,3.3890205220075785e-05,0.00012014509599047102
얼짱,0.0,7.249182448495531e-06,5.880706576825299e-06,0.00010821887017423048
얼쩡,1.602012310507523e-05,3.632948671755636e-05,0.0,0.0
얼차려,7.160935511989435e-06,0.00012940936813189604,1.7553548188606504e-05,0.0
얼치기,0.0,0.0001838527610743384,0.0,0.0
얼탱,4.7716576581105216e-05,0.0,3.234296042890313e-05,0.00037751117957860917
얼탱이,0.0,2.8138545159497156e-05,5.996877342314686e-05,0.0
얼티엄셀즈,6.111238062520216e-06,0.0,1.738405695348363e-05,0.0
엄격,6.128544513816749e-05,5.205935462428503e-06,7.0422380387007514e-06,0.00013274429620962092
엄니,0.0,5.296986359793393e-05,8.704847444909518e-05,0.0
엄단,0.00014502095767546534,1.5814786280777027e-05,6.588333797338411e-05,6.380166792195826e-05
엄두,0.00022854299581382483,0.00017964856468392172,0.0001986170833923603,0.00031051430250823994
엄마,0.005932967202584952,0.0035534834865626162,0.004225499105314117,0.00437708582284993
엄벌,0.00012921498400923897,0.0004238111652650764,0.00017868894273983594,7.915283737027408e-05
엄살,0.00010598565972593378,1.4235838268722648e-05,9.536992326951005e-05,1.4704407151836744e-05
엄상익,0.0,0.0,1.2406221118923806e-05,6.270342745653894e-05
엄선,0.00016336262355547644,1.3432052421885354e-05,3.960880968151688e-05,5.4415947076910934e-05
엄수,1.3346279211748732e-05,7.551624888871302e-05,2.7661184018553215e-05,0.0001776527526462378
엄습,8.051470528170693e-05,1.5896927261325044e-05,7.502800454024856e-05,0.00023459111089832652
엄은미,0.0,0.00030579609015818484,9.404176609091503e-05,0.0
엄재일,0.0,0.0,0.0,0.00011798710801159314
엄정,0.001253756176759455,0.0002283362757681361,0.00016552652665929675,0.00024052604209682605
엄정화,2.2541334986291805e-05,0.0,1.2050821058887976e-05,0.0
엄중,0.00017382890001824255,0.00019221282552462016,8.756725141878065e-05,0.0003224209788176368
엄중식,0.0,0.0,1.4202617361034145e-05,0.0
엄지,0.00013937661195745783,0.00032426861783798987,9.020351636900271e-05,9.42736606083338e-05
엄지원,0.0,7.520213271625631e-06,6.94508425134079e-05,0.0
엄친아,0.0,3.0871575102882894e-05,2.199114281519188e-05,0.0
엄포,0.000547929074324105,0.00012985323727718418,3.912302615623673e-05,8.310336097307868e-06
엄호,2.071559040732973e-05,4.202925171918477e-06,3.819614930700324e-05,0.0
엄희준,0.0,0.0,4.567819009787263e-05,0.0
업,0.0,2.5482061488573928e-05,0.0001296735407387601,0.0
업계,0.0028409111465500353,0.0017581687889852192,0.001757929973012525,0.001827576716000588
업고,0.0,1.037131250691418e-05,4.435814147596224e-06,0.0
업그레이드,0.00039418548538357304,0.00031904169357207336,0.0004916481825278348,0.00045423284707220225
업데이트,0.000618821464061993,0.0006714691423798796,0.0006540674337843864,0.0005736435830732855
업뎃,3.920070139497302e-05,0.0,1.3227850466995267e-05,7.044553250917026e-05
업로드,0.0005764863215633931,0.0004421390150717815,0.00018150669249925378,0.00036189314019209986
업무,0.008806258274652909,0.003453767386824542,0.003582527780568589,0.0018368193074507798
업무량,0.00015324388392867416,0.00014272043870347726,0.00010686685859044989,0.0
업보,8.159547536457033e-05,6.879230349467476e-05,0.00013777619840688504,0.0005533438077005223
업비트,7.480874491791753e-05,9.323923633947886e-05,0.0,0.0
업사이드,4.0564129958625485e-05,1.1708088459975504e-05,1.8356801909784654e-05,0.0
업성고내신학원,0.0,0.0,8.068891075894703e-06,5.702445158828058e-05
업성고수학학원,0.0,0.0,8.068891075894703e-06,5.702445158828058e-05
업성동영어학원,0.0,0.0,8.068891075894703e-06,5.702445158828058e-05
업소,0.00010839097919126701,7.513753699766242e-05,0.00011351435413515029,1.34245698887143e-05
업스테이지,2.6893664915686517e-05,0.0,0.0,0.0
업자,0.0003749716654644983,0.000141579779316323,0.0002144416460116934,0.00010555832324350182
업장,3.523721863226666e-05,3.287353975644072e-05,2.8890781062432297e-05,0.0
업적,0.0005603244317213615,0.0002359518457571504,0.0007403764480052561,0.0012200596840282896
업종,0.001256725475766524,0.0010258361031910157,0.0005057566217481561,0.00028325355444052384
업주,5.1709627445785476e-05,1.502309448356274e-05,7.851819897352626e-05,0.0
업체,0.002623231695873546,0.0019764867888776936,0.0022538116946787382,0.0022187574085421233
업황,0.00037302370501426154,0.00027256009937088205,0.00018056879754217383,0.0
엇박자,3.880228921909637e-05,0.00012558171032922566,0.00026411573967589507,0.00032016538116411933
엉덩이,0.0001096290650832775,8.594157832062003e-05,0.00017554470075082987,0.00023896482878800037
엉망,0.0006316916791783259,0.000574546966454648,0.0010311925649821665,0.000928880023497587
엉망진창,0.0002316362201957152,0.00029168108550998263,0.000477807578710646,0.00044759015035959033
엉터리,0.0003586589523638533,0.0003189267774653953,0.0004241668952126822,0.0005134445463971572
엊그제,0.00027116520918315395,0.00015068611244086275,0.00017154789309127598,0.00041833942385020227
에고,5.479180683584729e-05,0.0,1.8766310964262894e-05,7.082047519133678e-05
에그,0.00015792702734213591,0.0,0.0,0.0
에그이즈커밍,0.0,0.0,0.0,0.0002422330994087274
에너빌리티,0.0,2.4123986096315364e-05,6.034563913935489e-06,0.0
에너자이저,2.6844913196460327e-06,0.0,0.0,3.3868741596950985e-05
에너지,0.0016599098592325204,0.002707225018506011,0.001628174502947321,0.0011262732266918705
에너지경제,0.0,0.0,0.0,1.157010250264415e-05
에너지경제신문,7.591666002442516e-06,4.9022264010385135e-06,3.238219664469208e-05,3.3765369372256895e-05
에너지부,3.408163919299141e-05,1.0847322538678349e-05,0.0,0.0
에너지원,7.802719801430983e-07,3.462472673749501e-05,8.950262016380481e-06,2.739205539987352e-05
에너토크,6.906462517329613e-06,2.9616306546188365e-05,8.838596179967846e-05,0.0
에누리,5.723169214120547e-06,4.2680754777258534e-05,0.0,0.0
에도,8.913047817375402e-05,7.170099817392646e-05,1.842221087671133e-05,1.4539759467167182e-05
에듀,0.0005209603462838167,0.0005951974984095192,0.0010238165491604702,0.00032259104295859426
에듀동아,0.00013949209696075123,0.0,0.0,8.434111438461336e-05
에듀윌,0.00030162273740402356,0.0013851451209619264,0.0001744237364188676,1.3294483523240881e-05
에듀윌만,0.0,2.755380530546325e-05,0.0,0.0
에듀진,3.5762148305666515e-05,2.3280541454854355e-05,0.0,0.00019931920877490271
에듀케어,0.00019192849592855412,6.107584742616012e-05,0.0,0.0
에듀케이션,0.0,0.00023227841457427035,0.0,0.0
에듀코치,0.0,1.810649880574984e-05,0.0002772398361888535,0.0
에듀테크,0.00021563458022115075,3.689792317785462e-05,0.0001267446644628177,0.0
에듀푸어,4.399323075555965e-05,0.0,0.0,0.0
에듀플러스,1.9185199555492963e-05,7.199414492311073e-05,0.0002496429750365659,0.0003373113997373509
에듀플러스학원,0.0,0.0,0.0,0.0005578662394039682
에듀플렉스,0.0,0.0003684699104932956,0.0007158476496686945,0.00013519690718020698
에드워드,1.6674614296018125e-06,3.80837317479764e-05,0.0,2.5079006726910632e-05
에든버러,5.398883541120541e-06,3.654751387533593e-05,2.2786330903700137e-05,0.0
에디션,4.891302593394966e-05,0.0,8.755058166880965e-05,0.0
에디슨,0.0,0.0,5.735579620458749e-06,1.8604802027415686e-05
에디터,4.0378815508430064e-05,0.00013012384301542694,2.7969563828310656e-05,5.7459996816627816e-05
에러,4.1858291629658876e-05,0.0,1.1179408775108448e-05,0.0
에레디아,0.0,0.0,2.6387999389698483e-05,0.0
에로,5.697121373556731e-05,0.0,2.3185948298938146e-05,0.0
에르도안,0.0,7.495600087452265e-05,9.214627016038793e-06,0.0
에르메스,0.00011949905324401998,5.596004572514251e-05,1.91750317876402e-05,6.3899035225239935e-06
에리카,8.082508127938681e-05,0.00031743979754548217,0.00033032124894317544,0.00011732214503683457
에리카캠퍼스,0.0,3.48314742354133e-05,8.030649923761005e-06,0.0
에릭,1.6190236590812765e-06,2.553045435939622e-05,3.574700600519601e-05,0.0
에마뉘엘,1.5225679834896883e-05,2.3279515873935487e-05,7.959124164888665e-06,0.0
에만,5.1347441692742916e-05,0.0,1.714153921882522e-05,0.0001605671846825934
에모리,0.0,0.0,0.00010849611997110534,0.0
에몽,0.0,0.0001584578730237286,0.0,0.00031459671898350294
에미,3.5573366958387904e-05,1.8040294150294884e-05,3.192539253060262e-05,0.0
에미상,2.387510796570953e-05,0.0,2.885732488085041e-06,0.0
에밀,0.0,6.606538305679314e-05,0.0,0.0
에바,3.384167546527514e-05,4.295803035007218e-05,8.514524590425504e-07,0.0
에반게리온,2.3802158935294328e-05,2.2187009992915064e-05,0.0,0.0
에버,0.00026466606105007417,0.0,3.564382720173412e-05,0.0
에버랜드,8.355386078665938e-05,9.19248735885693e-05,9.311312502737704e-05,0.0
에베레스트,9.425142373340548e-05,1.5136151479620004e-05,4.173989525055999e-06,0.0
에보,0.0,1.101210439340966e-05,4.091283508060075e-06,0.0
에볼라,0.0,0.0,9.277127034432586e-06,9.02073516998255e-05
에브리,0.0,0.0,5.3024711443815114e-05,0.0
에브리봇,0.00010809366627767192,2.3367918892605617e-05,4.9494490102019716e-05,0.0
에브리스디,0.0,0.0,6.770455111512276e-06,2.08461240969264e-05
에브리싱,2.5792636257898642e-05,8.578950083530933e-05,2.2699910339057165e-05,0.0
에브리웨어,3.6292488425407626e-05,1.1590821957482904e-05,0.0,0.0
에브리타임,2.532382926256888e-06,3.3074365384762e-05,8.969745316718909e-06,0.00011812751855465853
에비,5.037174236101187e-06,0.0,1.8165392180206848e-05,0.0
에비뉴엘,4.4476866502057984e-05,0.0,0.0,0.0
에상,5.607062554751796e-06,8.694221793859414e-05,0.0,0.0
에선,0.0,1.3765130491762075e-06,1.4540678883917831e-05,0.0
에세이,0.0002572123125624006,0.0002132398594362608,0.000342548007084483,0.00034818956142861177
에센스,0.0,2.807759709370254e-06,5.301003657025469e-06,0.0
에소메프라졸,0.0,0.0,1.838435364308808e-05,0.0
에스,0.0003503318687588134,0.000172896952504583,0.0004614628233704782,6.267130870463702e-05
에스겔,4.441880977130276e-05,9.047330082477598e-06,0.0,0.0
에스디바이오센서,0.0,2.125328655798855e-05,6.4373969410452385e-06,2.1453398443415946e-05
에스메디,3.0041664945607198e-05,3.899376871600375e-06,0.0,0.0
에스바이오메딕스,1.525601731607125e-05,1.5656283704254348e-05,9.579068797184195e-06,0.0
에스비비테크,2.378725116247996e-05,0.0,2.667839194408511e-05,0.0
에스비에스,4.933481470684143e-05,3.990397368721682e-05,0.0,0.0
에스씨엠,7.176210739136122e-05,0.0,7.3785917979610315e-06,1.2141638588881638e-05
에스아이리소스,0.0,0.0,1.227450184232582e-05,0.0
에스앤디,4.723766834373455e-06,0.00027999281165638854,5.503230538393073e-06,0.0
에스앤에스텍,1.939036738712922e-05,5.916501105679433e-05,0.0,0.0
에스에프에이,1.652667779517374e-05,0.0,5.18313820214624e-06,0.0
에스엔유,1.652667779517374e-05,0.0,2.59156910107312e-06,0.0
에스엘,1.8090031666742394e-05,0.0,1.4632197484173677e-05,0.0
에스엘에스,0.0,3.883747090370019e-06,1.374617689414408e-05,0.0
에스엠,5.0113218027162594e-05,2.917498911518852e-05,1.9447105838210702e-05,1.4539759467167182e-05
에스엠코어,2.7285257340828762e-05,0.0,0.0,0.0
에스와이,1.974914760602818e-05,0.0,1.4632197484173677e-05,0.0
에스와이스틸텍,0.0,0.0,1.3997045598766433e-05,0.0
에스원타워,0.0,3.459922324988099e-05,0.0,0.0
에스유홀딩스,3.9791110749357146e-05,0.0,6.272809177025559e-06,0.0
에스컬레이터,3.949062962468135e-05,2.4831265453149357e-05,5.243132782409376e-06,0.00013443513083150006
에스케이,1.8461378963868158e-05,0.0,1.5392744384923924e-05,0.0
에스코넥,2.3490085670574727e-05,3.411809648072291e-05,0.0,0.0
에스테틱,2.9287183436588462e-05,1.0989431629871557e-05,4.914430737510054e-05,2.2709412069638057e-05
에스테틱스,6.395109031867924e-06,0.0,4.516485272929677e-06,2.0120564579519878e-05
에스텍파마,0.00012509421980985315,0.0,6.138331182082071e-06,0.0
에스토니아,8.016439607809559e-06,0.0,0.0,1.712530921427417e-05
에스트로겐,0.0,3.7598293164149322e-06,9.569023809911216e-05,0.0
에스티아이,1.7283606409808253e-05,1.673840575403298e-05,0.0,0.0
에스티유니타스,1.6597112868132955e-05,0.0,2.034743136073212e-05,0.0
에스티젠바이오,0.0,0.0,7.4808122136046305e-06,2.647520535644119e-05
에스티큐브,0.0,3.699496151838145e-06,2.39264421271224e-05,0.0
